������,�����Ͻ�,���(��C),������(mm),ǳ��(m__s),����(%),�����(hPa),�������(hPa),����(hr),����(10m),����µ�(��C),SO2,CO,O3,NO2,PM10,PM25
0.0,2018060922,22.0,0.0,2.3,52.0,13.7,1004.0,0.0,2000.0,23.0,0.004,0.2,0.054,0.009,34.0,12.0
0.0,2018060923,21.0,0.0,2.1,54.0,13.4,1004.8,0.0,2000.0,22.1,0.004,0.2,0.053,0.008,34.0,12.0
0.0,2018060924,20.2,0.0,1.6,56.0,13.2,1004.9,0.0,2000.0,21.3,0.004,0.1,0.053,0.008,33.0,11.0
0.0,2018061001,19.9,0.0,2.2,57.0,13.2,1004.9,0.0,2000.0,20.8,0.004,0.1,0.051,0.008,29.0,10.0
0.0,2018061002,18.9,0.0,2.3,61.0,13.3,1003.4,0.0,1970.0,19.4,0.004,0.1,0.05,0.008,34.0,8.0
0.0,2018061003,18.4,0.0,2.7,68.0,14.3,1004.3,0.0,2000.0,18.8,0.004,0.1,0.047,0.007,27.0,10.0
0.0,2018061004,18.1,0.0,1.7,68.0,14.0,1002.6,0.0,2000.0,18.8,0.004,0.1,0.045,0.006,27.0,11.0
0.0,2018061005,18.2,0.0,1.6,68.0,14.1,1002.5,0.0,2000.0,19.0,0.004,0.1,0.044,0.006,23.0,8.0
0.0,2018061006,18.1,0.0,1.7,68.0,14.0,1002.8,0.0,2000.0,18.9,0.004,0.1,0.044,0.006,26.0,10.0
0.005524861878453,2018061007,16.8,0.3,2.0,79.0,15.1,1002.8,0.0,1236.0,18.2,0.004,0.2,0.04,0.008,23.0,9.0
0.0508287292817679,2018061008,16.4,0.9,0.7,85.0,15.8,1003.7,0.0,799.0,18.7,0.004,0.1,0.037,0.008,24.0,7.0
0.154696132596685,2018061009,17.4,0.1,1.5,83.0,16.4,1004.0,0.0,1995.0,21.3,0.004,0.1,0.038,0.008,22.0,10.0
0.2596685082872928,2018061010,18.8,0.0,1.7,75.0,16.2,1003.7,0.0,2000.0,24.5,0.004,0.1,0.041,0.008,29.0,12.0
0.2508287292817679,2018061011,19.7,0.0,2.5,70.0,16.0,1003.1,0.0,1985.0,24.5,0.004,0.1,0.048,0.006,23.0,13.0
0.4066298342541437,2018061012,20.4,0.0,1.9,68.0,16.2,1002.5,0.0,1974.0,25.9,0.004,0.1,0.051,0.007,25.0,14.0
0.3535911602209944,2018061013,20.9,0.0,1.7,64.0,15.8,1001.7,0.0,1970.0,25.6,0.004,0.1,0.053,0.006,29.0,13.0
0.2541436464088398,2018061014,20.8,0.0,2.4,63.0,15.4,1001.1,0.0,1968.0,25.2,0.004,0.1,0.049,0.008,41.0,13.0
0.2839779005524862,2018061015,21.5,0.0,2.5,62.0,15.9,1000.5,0.0,2000.0,27.5,0.004,0.1,0.054,0.007,30.0,12.0
0.2154696132596685,2018061016,22.4,0.0,2.1,59.0,15.9,999.9,0.0,2000.0,27.7,0.004,0.1,0.055,0.006,30.0,11.0
0.1005524861878453,2018061017,22.4,0.0,1.6,60.0,16.2,999.7,0.0,2000.0,25.8,0.004,0.1,0.054,0.008,33.0,9.0
0.123756906077348,2018061018,22.3,0.0,1.6,61.0,16.4,999.4,0.0,1961.0,24.8,0.005,0.1,0.054,0.009,36.0,10.0
0.0176795580110497,2018061019,22.2,0.0,1.8,59.0,15.7,999.1,0.0,2000.0,24.1,0.006,0.2,0.045,0.012,31.0,12.0
0.0,2018061020,21.4,0.0,1.3,61.0,15.5,999.4,0.0,2000.0,22.1,0.005,0.2,0.04,0.012,37.0,11.0
0.0,2018061021,20.9,0.0,1.4,63.0,15.5,999.7,0.0,2000.0,21.2,0.004,0.2,0.039,0.01,36.0,9.0
0.0,2018061022,20.3,0.0,2.1,63.0,15.0,1000.1,0.0,2000.0,20.5,0.004,0.2,0.036,0.01,36.0,9.0
0.0,2018061023,19.2,0.0,1.8,68.0,15.1,1000.6,0.0,1401.0,19.6,0.004,0.2,0.036,0.008,36.0,11.0
0.0,2018061024,17.8,0.1,1.1,79.0,16.1,1000.3,0.0,2000.0,19.0,0.004,0.2,0.036,0.007,32.0,12.0
0.0,2018061101,17.4,0.0,1.2,81.0,16.0,999.9,0.0,1756.0,18.6,0.004,0.1,0.035,0.006,23.0,10.0
0.0,2018061102,17.4,0.0,1.4,78.0,15.5,998.8,0.0,1995.0,18.4,0.004,0.0,0.036,0.005,27.0,6.0
0.0,2018061103,17.4,0.0,1.6,76.0,15.1,998.5,0.0,2000.0,18.0,0.004,0.0,0.039,0.005,25.0,4.0
0.0,2018061104,16.1,2.1,1.5,84.0,15.3,998.5,0.0,497.0,17.4,0.004,0.0,0.039,0.005,16.0,3.0
0.0,2018061105,15.5,10.3,1.3,89.0,15.6,997.9,0.0,554.0,17.0,0.004,0.0,0.037,0.005,19.0,3.0
0.0,2018061106,15.4,5.8,1.2,90.0,15.7,997.5,0.0,659.0,16.8,0.004,0.0,0.033,0.007,16.0,2.0
0.0011049723756906,2018061107,15.5,4.5,0.9,91.0,16.0,998.2,0.0,298.0,16.7,0.004,0.0,0.027,0.011,17.0,1.0
0.0187845303867403,2018061108,15.5,3.8,0.4,91.0,16.0,998.3,0.0,738.0,17.3,0.004,0.1,0.025,0.013,16.0,1.0
0.0265193370165745,2018061109,15.9,0.1,1.2,92.0,16.5,998.6,0.0,1951.0,17.8,0.004,0.1,0.021,0.015,18.0,1.0
0.0662983425414364,2018061110,16.0,0.4,0.6,89.0,16.1,998.9,0.0,1782.0,18.1,0.004,0.1,0.025,0.013,18.0,2.0
0.1779005524861878,2018061111,16.6,0.0,1.0,89.0,16.7,998.6,0.0,2000.0,20.3,0.004,0.0,0.029,0.01,15.0,4.0
0.2552486187845303,2018061112,18.1,0.0,1.4,81.0,16.7,998.5,0.0,2000.0,22.7,0.004,0.1,0.034,0.008,22.0,4.0
0.2574585635359116,2018061113,18.8,0.0,1.4,77.0,16.6,998.1,0.1,2000.0,24.2,0.004,0.0,0.037,0.009,17.0,2.0
0.2464088397790055,2018061114,20.0,0.0,1.4,71.0,16.5,997.4,0.0,2000.0,24.9,0.004,0.0,0.039,0.008,22.0,3.0
0.2585635359116022,2018061115,20.0,0.0,2.1,70.0,16.3,997.1,0.0,2000.0,25.6,0.004,0.0,0.04,0.01,15.0,2.0
0.3016574585635359,2018061116,20.4,0.0,1.7,67.0,16.0,996.9,0.0,2000.0,25.1,0.004,0.0,0.039,0.011,23.0,3.0
0.143646408839779,2018061117,20.7,0.0,1.3,65.0,15.8,996.5,0.3,2000.0,26.0,0.004,0.0,0.041,0.01,26.0,5.0
0.0397790055248618,2018061118,20.4,0.0,0.8,67.0,16.0,996.1,0.0,2000.0,23.2,0.004,0.0,0.041,0.012,29.0,3.0
0.0033149171270718,2018061119,19.8,0.0,0.7,73.0,16.8,996.3,0.0,2000.0,21.8,0.004,0.1,0.039,0.015,31.0,7.0
0.0,2018061120,19.2,0.0,0.6,77.0,17.0,997.0,0.0,2000.0,20.9,0.004,0.1,0.036,0.013,31.0,9.0
0.0,2018061121,18.5,0.7,1.0,80.0,16.9,997.3,0.0,1207.0,19.8,0.004,0.1,0.027,0.011,25.0,5.0
0.0,2018061122,17.5,3.3,0.6,90.0,17.9,998.0,0.0,598.0,19.4,0.004,0.1,0.023,0.012,23.0,6.0
0.0,2018061123,17.4,0.4,0.3,91.0,18.1,998.6,0.0,1006.0,19.3,0.004,0.1,0.022,0.011,26.0,8.0
0.0,2018061124,17.3,0.9,0.2,90.0,17.7,998.7,0.0,1386.0,19.1,0.004,0.1,0.021,0.009,17.0,8.0
0.0,2018061201,17.3,0.0,0.5,91.0,17.9,998.3,0.0,1354.0,19.0,0.004,0.1,0.02,0.009,29.0,9.0
0.0,2018061202,17.2,0.0,0.3,91.0,17.8,998.3,0.0,1084.0,18.8,0.004,0.1,0.027,0.007,22.0,9.0
0.0,2018061203,17.0,0.0,0.3,91.0,17.6,998.3,0.0,933.0,18.7,0.004,0.1,0.023,0.009,28.0,10.0
0.0,2018061204,16.7,0.1,0.2,91.0,17.3,998.5,0.0,191.0,18.6,0.004,0.1,0.025,0.007,27.0,10.0
0.0,2018061205,16.4,0.7,1.0,91.0,16.9,998.6,0.0,180.0,18.3,0.004,0.1,0.022,0.008,27.0,5.0
0.0,2018061206,16.2,13.4,1.1,92.0,16.8,999.0,0.0,80.0,17.1,0.006,0.4,0.011,0.015,25.0,2.0
0.0011049723756906,2018061207,16.4,3.7,0.1,94.0,17.5,999.4,0.0,406.0,17.8,0.005,0.3,0.006,0.02,25.0,5.0
0.0143646408839779,2018061208,16.6,0.0,0.6,94.0,17.7,999.8,0.0,804.0,18.2,0.006,0.3,0.005,0.024,28.0,8.0
0.0408839779005524,2018061209,16.3,0.2,1.0,94.0,17.4,1000.4,0.0,567.0,18.3,0.005,0.3,0.008,0.022,32.0,10.0
0.061878453038674,2018061210,16.7,1.1,0.4,94.0,17.8,1000.6,0.0,1016.0,18.8,0.005,0.3,0.008,0.022,33.0,11.0
0.1038674033149171,2018061211,17.0,0.2,0.4,95.0,18.3,1000.7,0.0,931.0,19.9,0.006,0.3,0.016,0.018,39.0,13.0
0.1823204419889502,2018061212,17.7,0.0,0.8,95.0,18.5,1000.8,0.0,876.0,21.6,0.007,0.2,0.017,0.018,48.0,19.0
0.1580110497237569,2018061213,19.2,0.0,1.2,83.0,18.4,1000.7,0.0,902.0,25.4,0.007,0.2,0.024,0.016,54.0,20.0
0.4585635359116022,2018061214,20.5,0.0,0.9,79.0,19.0,1000.9,0.0,979.0,26.5,0.005,0.2,0.029,0.019,61.0,27.0
0.3447513812154696,2018061215,20.2,0.0,1.7,78.0,18.4,1000.7,0.0,942.0,25.5,0.006,0.2,0.038,0.02,63.0,30.0
0.2961325966850828,2018061216,21.9,0.0,1.1,71.0,18.5,1000.0,0.2,1109.0,28.2,0.007,0.2,0.051,0.015,53.0,27.0
0.281767955801105,2018061217,22.6,0.0,1.0,67.0,18.3,999.7,0.2,1178.0,28.3,0.006,0.2,0.048,0.018,60.0,25.0
0.0950276243093922,2018061218,22.6,0.0,1.6,65.0,17.7,999.4,0.5,1242.0,28.6,0.007,0.2,0.047,0.017,59.0,21.0
0.0353591160220994,2018061219,20.5,0.0,1.9,72.0,17.3,999.9,0.4,1430.0,24.4,0.007,0.2,0.045,0.022,59.0,19.0
0.0,2018061220,19.2,0.0,1.5,75.0,16.6,1000.5,0.0,1468.0,21.7,0.01,0.1,0.04,0.02,51.0,19.0
0.0,2018061221,18.8,0.0,1.2,76.0,16.4,1001.2,0.0,1945.0,20.4,0.009,0.1,0.041,0.017,46.0,13.0
0.0,2018061222,18.7,0.0,0.6,77.0,16.5,1002.0,0.0,1611.0,20.0,0.008,0.1,0.039,0.016,46.0,12.0
0.0,2018061223,18.3,0.0,0.4,80.0,16.7,1002.5,0.0,1832.0,19.7,0.006,0.0,0.041,0.011,41.0,12.0
0.0,2018061224,18.1,0.0,0.6,82.0,16.9,1002.7,0.0,1553.0,19.6,0.009,0.1,0.03,0.016,46.0,14.0
0.0,2018061301,18.1,0.0,0.0,82.0,16.9,1003.0,0.0,1692.0,19.4,0.014,0.1,0.027,0.015,42.0,14.0
0.0,2018061302,17.9,0.0,0.6,84.0,17.2,1003.4,0.0,1550.0,19.2,0.006,0.0,0.025,0.015,44.0,12.0
0.0,2018061303,17.8,0.0,0.8,82.0,16.6,1003.2,0.0,1480.0,19.1,0.008,0.0,0.028,0.013,44.0,12.0
0.0,2018061304,17.7,0.0,0.4,83.0,16.7,1002.9,0.0,1326.0,18.9,0.007,0.0,0.028,0.012,46.0,13.0
0.0,2018061305,17.7,0.0,0.5,83.0,16.7,1003.4,0.0,1306.0,18.8,0.008,0.1,0.027,0.014,47.0,13.0
0.0044198895027624,2018061306,17.5,0.0,0.7,84.0,16.7,1003.4,0.0,1280.0,18.7,0.005,0.0,0.026,0.011,55.0,12.0
0.0453038674033149,2018061307,17.8,0.0,0.7,84.0,17.0,1003.5,0.0,1232.0,19.0,0.006,0.1,0.017,0.019,54.0,13.0
0.0574585635359116,2018061308,18.0,0.0,1.4,79.0,16.2,1003.9,0.0,1526.0,19.7,0.008,0.1,0.022,0.019,56.0,14.0
0.092817679558011,2018061309,18.2,0.0,1.0,78.0,16.2,1004.7,0.0,1588.0,19.7,0.01,0.1,0.02,0.022,50.0,18.0
0.149171270718232,2018061310,19.1,0.0,0.5,75.0,16.5,1005.2,0.0,1580.0,19.7,0.008,0.1,0.026,0.019,56.0,17.0
0.2143646408839779,2018061311,20.1,0.0,1.1,71.0,16.6,1006.0,0.0,1104.0,19.7,0.007,0.2,0.034,0.018,56.0,22.0
0.4861878453038674,2018061312,20.7,0.0,1.6,68.0,16.5,1006.4,0.0,875.0,19.7,0.01,0.3,0.04,0.019,68.0,28.0
0.4187845303867403,2018061313,23.0,0.0,1.6,63.0,17.6,1006.0,0.5,740.0,32.6,0.009,0.4,0.056,0.015,72.0,38.0
0.512707182320442,2018061314,24.3,0.0,1.7,60.0,18.2,1005.2,0.3,787.0,33.3,0.008,0.5,0.073,0.013,80.0,48.0
0.3624309392265193,2018061315,23.4,0.0,1.9,58.0,16.6,1003.9,0.4,723.0,30.9,0.007,0.5,0.072,0.017,80.0,39.0
0.3359116022099447,2018061316,23.4,0.0,1.1,57.0,16.3,1004.1,0.3,693.0,30.9,0.007,0.3,0.066,0.016,65.0,33.0
0.3602209944751381,2018061317,24.7,0.0,1.3,54.0,16.7,1003.1,0.7,797.0,31.8,0.007,0.2,0.067,0.016,57.0,29.0
0.1381215469613259,2018061318,23.8,0.0,1.6,59.0,17.3,1003.0,0.8,935.0,28.6,0.008,0.2,0.079,0.02,64.0,22.0
0.0662983425414364,2018061319,23.1,0.0,2.4,64.0,18.1,1003.8,0.5,891.0,26.4,0.008,0.2,0.078,0.02,65.0,26.0
0.0044198895027624,2018061320,20.9,0.0,1.8,70.0,17.3,1004.3,0.4,1088.0,22.5,0.007,0.1,0.056,0.017,50.0,18.0
0.0,2018061321,19.6,0.0,0.9,78.0,17.7,1004.6,0.0,977.0,21.1,0.007,0.0,0.041,0.016,37.0,11.0
0.0,2018061322,18.4,0.0,1.3,79.0,16.6,1005.2,0.0,977.0,19.6,0.008,0.0,0.037,0.015,39.0,13.0
0.0,2018061323,18.4,0.0,0.8,78.0,16.4,1006.1,0.0,1443.0,19.5,0.006,0.1,0.031,0.017,42.0,12.0
0.0,2018061324,17.8,0.0,0.5,82.0,16.6,1006.4,0.0,1169.0,19.3,0.006,0.1,0.032,0.012,40.0,11.0
0.0,2018061401,17.9,0.0,0.6,82.0,16.7,1006.2,0.0,1237.0,19.2,0.005,0.1,0.031,0.011,39.0,17.0
0.0,2018061402,18.3,0.0,0.7,79.0,16.5,1006.0,0.0,1270.0,19.3,0.005,0.0,0.031,0.008,38.0,14.0
0.0,2018061403,18.4,0.0,0.8,79.0,16.6,1005.5,0.0,1252.0,19.1,0.004,0.1,0.026,0.008,39.0,13.0
0.0,2018061404,18.1,0.0,0.9,81.0,16.7,1005.7,0.0,1190.0,18.6,0.005,0.1,0.026,0.008,41.0,14.0
0.0,2018061405,17.0,0.0,0.6,86.0,16.6,1005.4,0.0,909.0,17.2,0.005,0.1,0.022,0.011,48.0,19.0
0.0022099447513812,2018061406,16.3,0.0,0.8,89.0,16.4,1005.8,0.0,749.0,16.6,0.005,0.1,0.013,0.018,55.0,22.0
0.0740331491712707,2018061407,16.3,0.0,0.8,89.0,16.4,1006.3,0.0,715.0,16.8,0.004,0.1,0.014,0.016,52.0,20.0
0.1712707182320442,2018061408,18.3,0.0,1.0,79.0,16.5,1006.8,0.1,1009.0,19.1,0.004,0.1,0.027,0.013,42.0,19.0
0.2685082872928176,2018061409,20.0,0.0,1.8,69.0,16.1,1006.5,0.7,1511.0,21.1,0.005,0.1,0.038,0.011,40.0,14.0
0.2861878453038674,2018061410,20.5,0.0,2.4,63.0,15.2,1006.1,0.7,1945.0,21.1,0.005,0.0,0.045,0.011,34.0,13.0
0.538121546961326,2018061411,21.8,0.0,2.5,59.0,15.4,1005.8,0.3,1966.0,26.5,0.004,0.0,0.049,0.01,36.0,20.0
0.5093922651933702,2018061412,22.8,0.0,2.7,55.0,15.2,1005.7,0.5,1998.0,32.5,0.004,0.0,0.053,0.012,34.0,16.0
0.7027624309392265,2018061413,23.0,0.0,2.2,52.0,14.6,1005.2,0.9,1979.0,31.7,0.004,0.0,0.061,0.011,43.0,16.0
0.5679558011049723,2018061414,24.6,0.0,2.2,49.0,15.1,1004.6,0.8,1950.0,36.2,0.004,0.1,0.064,0.014,44.0,19.0
0.3591160220994475,2018061415,25.4,0.0,2.4,50.0,16.2,1004.1,0.8,1991.0,35.7,0.007,0.1,0.063,0.018,52.0,19.0
0.4585635359116022,2018061416,24.6,0.0,2.3,53.0,16.3,1004.1,0.5,2000.0,31.3,0.009,0.1,0.067,0.018,55.0,17.0
0.3966850828729282,2018061417,25.0,0.0,2.0,52.0,16.4,1003.9,0.4,2000.0,31.7,0.008,0.0,0.066,0.017,48.0,19.0
0.225414364640884,2018061418,24.4,0.0,2.7,52.0,15.8,1003.5,0.8,2000.0,29.8,0.006,0.0,0.066,0.014,52.0,12.0
0.0729281767955801,2018061419,22.9,0.0,2.9,57.0,15.9,1003.5,1.0,2000.0,26.1,0.006,0.0,0.059,0.016,61.0,12.0
0.0066298342541436,2018061420,21.7,0.0,2.7,61.0,15.8,1003.7,0.7,2000.0,22.8,0.008,0.1,0.04,0.024,53.0,12.0
0.0,2018061421,20.3,0.0,2.8,66.0,15.7,1004.3,0.0,2000.0,20.3,0.007,0.1,0.033,0.025,41.0,9.0
0.0,2018061422,19.3,0.0,2.7,69.0,15.4,1005.0,0.0,2000.0,19.0,0.008,0.1,0.029,0.025,51.0,8.0
0.0,2018061423,18.0,0.0,1.4,75.0,15.4,1005.9,0.0,1992.0,18.4,0.006,0.1,0.029,0.021,43.0,11.0
0.0,2018061424,17.1,0.0,0.7,83.0,16.1,1006.1,0.0,1573.0,17.7,0.005,0.1,0.027,0.017,41.0,19.0
0.0,2018061501,16.0,0.0,0.3,89.0,16.1,1006.1,0.0,1212.0,17.1,0.004,0.0,0.033,0.011,32.0,8.0
0.0,2018061502,16.4,0.0,0.8,84.0,15.6,1005.8,0.0,1924.0,16.6,0.004,0.0,0.034,0.007,28.0,8.0
0.0,2018061503,16.1,0.0,0.8,81.0,14.8,1006.1,0.0,2000.0,16.2,0.004,0.0,0.031,0.006,31.0,10.0
0.0,2018061504,16.3,0.0,0.7,77.0,14.2,1006.4,0.0,2000.0,15.8,0.004,0.2,0.026,0.008,33.0,9.0
0.0,2018061505,15.3,0.0,0.5,81.0,14.0,1006.3,0.0,1865.0,15.2,0.004,0.2,0.027,0.008,36.0,10.0
0.0044198895027624,2018061506,15.0,0.0,0.2,82.0,13.9,1006.6,0.0,1870.0,15.0,0.004,0.1,0.025,0.011,29.0,9.0
0.0464088397790055,2018061507,16.0,0.0,0.6,78.0,14.1,1007.2,0.2,1990.0,15.4,0.004,0.1,0.026,0.012,37.0,10.0
0.1602209944751381,2018061508,17.9,0.0,1.6,67.0,13.7,1007.6,1.0,1965.0,16.8,0.004,0.1,0.032,0.01,35.0,10.0
0.3038674033149171,2018061509,19.3,0.0,2.1,60.0,13.4,1007.9,0.9,1986.0,20.0,0.004,0.1,0.039,0.01,40.0,10.0
0.3966850828729282,2018061510,19.5,0.0,3.2,57.0,12.9,1007.9,0.2,1913.0,20.0,0.004,0.1,0.039,0.01,40.0,10.0
0.605524861878453,2018061511,20.8,0.0,2.6,55.0,13.5,1007.8,0.1,2000.0,20.0,0.004,0.1,0.039,0.01,40.0,12.0
0.6950276243093922,2018061512,21.6,0.0,3.2,52.0,13.4,1007.6,0.7,1909.0,29.6,0.004,0.4,0.053,0.007,38.0,16.0
0.5955801104972376,2018061513,22.6,0.0,2.9,48.0,13.1,1007.4,0.9,2000.0,29.6,0.004,0.4,0.057,0.007,42.0,12.0
0.5569060773480663,2018061514,23.4,0.0,2.0,50.0,14.3,1007.3,0.8,1967.0,29.6,0.004,0.4,0.058,0.007,41.0,13.0
0.5425414364640884,2018061515,24.0,0.0,2.7,45.0,13.4,1007.0,0.8,2000.0,29.6,0.004,0.4,0.06,0.008,43.0,14.0
0.4828729281767955,2018061516,24.6,0.0,2.4,42.0,12.9,1006.9,0.9,2000.0,34.1,0.004,0.4,0.06,0.009,35.0,17.0
0.3104972375690608,2018061517,24.5,0.0,3.3,43.0,13.1,1006.7,0.7,2000.0,32.0,0.004,0.4,0.06,0.008,43.0,13.0
0.1922651933701657,2018061518,25.2,0.0,2.7,42.0,13.4,1006.5,0.9,2000.0,31.9,0.004,0.4,0.055,0.009,41.0,12.0
0.0773480662983425,2018061519,23.9,0.0,3.3,44.0,12.9,1006.7,1.0,2000.0,26.7,0.004,0.4,0.052,0.009,37.0,8.0
0.0099447513812154,2018061520,22.3,0.0,2.4,45.0,12.0,1007.6,0.8,2000.0,22.8,0.004,0.4,0.044,0.011,37.0,8.0
0.0,2018061521,20.5,0.0,2.3,51.0,12.3,1008.3,0.0,2000.0,19.9,0.004,0.3,0.045,0.007,29.0,9.0
0.0,2018061522,19.1,0.0,2.1,56.0,12.4,1009.2,0.0,2000.0,18.3,0.004,0.3,0.042,0.006,33.0,9.0
0.0,2018061523,18.0,0.0,1.5,60.0,12.4,1010.1,0.0,2000.0,17.3,0.004,0.3,0.041,0.006,31.0,7.0
0.0,2018061524,16.7,0.0,1.3,66.0,12.5,1010.3,0.0,2000.0,16.5,0.004,0.3,0.039,0.006,25.0,4.0
0.0,2018061601,15.3,0.0,1.0,72.0,12.4,1010.7,0.0,2000.0,15.8,0.004,0.3,0.038,0.005,25.0,4.0
0.0,2018061602,15.3,0.0,0.8,72.0,12.4,1010.7,0.0,2000.0,15.1,0.004,0.3,0.036,0.005,26.0,5.0
0.0,2018061603,15.3,0.0,1.0,68.0,11.8,1010.5,0.0,2000.0,14.7,0.004,0.3,0.037,0.004,29.0,7.0
0.0,2018061604,14.7,0.0,0.5,71.0,11.8,1010.0,0.0,2000.0,14.3,0.004,0.3,0.035,0.006,24.0,6.0
0.0,2018061605,14.3,0.0,0.9,73.0,11.9,1010.1,0.0,2000.0,14.7,0.004,0.3,0.035,0.005,24.0,5.0
0.0011049723756906,2018061606,16.1,0.0,0.9,64.0,11.6,1010.5,0.0,2000.0,15.8,0.004,0.3,0.035,0.006,21.0,7.0
0.0408839779005524,2018061607,16.7,0.0,1.7,62.0,11.7,1010.6,0.0,2000.0,16.2,0.004,0.3,0.032,0.01,27.0,7.0
0.1337016574585635,2018061608,17.1,0.0,1.5,61.0,11.9,1011.0,0.0,2000.0,17.6,0.004,0.3,0.033,0.009,31.0,7.0
0.2486187845303867,2018061609,17.9,0.0,2.2,58.0,11.9,1011.2,0.0,2000.0,17.6,0.004,0.3,0.036,0.007,30.0,5.0
0.3281767955801105,2018061610,18.7,0.0,2.4,56.0,12.0,1011.1,0.1,1978.0,22.7,0.004,0.4,0.041,0.005,33.0,7.0
0.4662983425414365,2018061611,19.9,0.0,2.4,54.0,12.5,1011.1,0.3,2000.0,26.2,0.004,0.4,0.042,0.006,30.0,11.0
0.7281767955801105,2018061612,21.1,0.0,2.9,52.0,12.9,1010.6,1.0,2000.0,34.4,0.004,0.4,0.046,0.006,35.0,13.0
0.7480662983425415,2018061613,22.1,0.0,3.0,50.0,13.2,1010.1,1.0,2000.0,38.5,0.004,0.4,0.053,0.005,39.0,13.0
0.7281767955801105,2018061614,23.1,0.0,2.2,46.0,12.9,1009.7,1.0,1971.0,41.2,0.004,0.3,0.058,0.005,35.0,16.0
0.6795580110497238,2018061615,23.9,0.0,3.1,46.0,13.6,1009.2,1.0,2000.0,42.2,0.004,0.3,0.06,0.006,30.0,17.0
0.5668508287292817,2018061616,24.7,0.0,2.8,42.0,13.0,1008.7,1.0,2000.0,40.9,0.004,0.3,0.062,0.006,35.0,16.0
0.4397790055248619,2018061617,25.4,0.0,3.0,40.0,12.9,1008.2,1.0,2000.0,39.6,0.004,0.3,0.064,0.006,39.0,12.0
0.2541436464088398,2018061618,25.8,0.0,1.8,38.0,12.5,1007.8,1.0,2000.0,36.7,0.007,0.3,0.066,0.014,48.0,13.0
0.0773480662983425,2018061619,24.6,0.0,2.4,49.0,15.1,1007.8,1.0,2000.0,30.6,0.007,0.3,0.066,0.013,65.0,12.0
0.0044198895027624,2018061620,22.5,0.0,1.6,56.0,15.2,1008.1,0.8,1989.0,26.3,0.01,0.3,0.049,0.015,37.0,9.0
0.0,2018061621,19.6,0.0,0.9,66.0,15.0,1008.5,0.0,2000.0,22.7,0.011,0.3,0.039,0.017,35.0,7.0
0.0,2018061622,17.4,0.0,0.0,79.0,15.7,1009.2,0.0,2000.0,20.5,0.009,0.3,0.034,0.016,31.0,6.0
0.0,2018061623,16.7,0.0,0.9,80.0,15.2,1009.5,0.0,2000.0,19.2,0.007,0.3,0.029,0.015,29.0,7.0
0.0,2018061624,16.5,0.0,0.7,81.0,15.2,1009.4,0.0,1987.0,18.3,0.009,0.3,0.023,0.017,28.0,7.0
0.0,2018061701,15.5,0.0,0.6,86.0,15.1,1009.4,0.0,1950.0,17.2,0.005,0.3,0.023,0.013,27.0,8.0
0.0,2018061702,14.9,0.0,0.4,87.0,14.7,1009.4,0.0,1743.0,16.4,0.006,0.4,0.019,0.014,26.0,10.0
0.0,2018061703,14.2,0.0,0.5,89.0,14.4,1009.1,0.0,1683.0,15.8,0.004,0.4,0.017,0.011,36.0,10.0
0.0,2018061704,13.5,0.0,0.1,90.0,13.8,1009.1,0.0,1297.0,15.2,0.003,0.3,0.016,0.008,30.0,10.0
0.0,2018061705,13.3,0.0,0.0,90.0,13.7,1008.9,0.0,1478.0,14.8,0.004,0.3,0.013,0.008,31.0,11.0
0.0066298342541436,2018061706,13.0,0.0,0.2,91.0,13.6,1009.0,0.0,1475.0,14.4,0.004,0.3,0.012,0.008,31.0,9.0
0.0707182320441989,2018061707,13.4,0.0,0.0,91.0,13.9,1009.1,0.1,1290.0,15.1,0.004,0.4,0.013,0.008,38.0,17.0
0.1845303867403314,2018061708,16.5,0.0,0.5,80.0,15.0,1009.1,0.7,1841.0,17.2,0.004,0.4,0.014,0.009,43.0,19.0
0.3734806629834254,2018061709,18.7,0.0,0.9,71.0,15.3,1009.2,1.0,1725.0,20.3,0.005,0.4,0.021,0.011,40.0,21.0
0.4994475138121547,2018061710,20.7,0.0,1.8,62.0,15.1,1009.1,1.0,1898.0,20.3,0.005,0.4,0.042,0.009,41.0,22.0
0.5911602209944752,2018061711,22.5,0.0,2.0,57.0,15.5,1008.5,1.0,1859.0,30.8,0.005,0.4,0.056,0.008,45.0,20.0
0.5613259668508287,2018061712,24.5,0.0,1.8,49.0,15.0,1008.0,1.0,2000.0,30.8,0.004,0.4,0.062,0.007,38.0,16.0
0.4519337016574585,2018061713,25.8,0.0,2.8,43.0,14.2,1007.0,0.9,2000.0,36.5,0.004,0.4,0.069,0.006,29.0,11.0
0.6375690607734806,2018061714,26.3,0.0,2.5,39.0,13.3,1006.6,0.4,1968.0,37.9,0.005,0.4,0.073,0.008,34.0,12.0
0.3049723756906077,2018061715,26.4,0.0,2.1,47.0,16.1,1006.6,0.8,2000.0,36.9,0.007,0.4,0.076,0.011,44.0,12.0
0.261878453038674,2018061716,24.7,0.0,2.5,53.0,16.4,1006.1,0.1,2000.0,32.6,0.007,0.4,0.079,0.01,38.0,11.0
0.2917127071823204,2018061717,25.0,0.0,1.4,52.0,16.4,1006.0,0.2,1990.0,33.1,0.007,0.4,0.068,0.01,33.0,11.0
0.1922651933701657,2018061718,25.9,0.0,0.9,48.0,16.0,1005.5,0.4,2000.0,32.5,0.005,0.4,0.07,0.008,38.0,10.0
