,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
11722,14.2,0.0,6.1,45.0,7.3,986.0,1.0,20.4,0.0015,0.5,0.06,0.0071,50.0,0.0
11723,16.4,0.0,5.9,36.0,6.7,985.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
11724,18.1,0.0,5.8,31.0,6.4,984.8,1.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0
11725,18.9,0.0,4.8,25.0,5.5,984.6,1.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0
11726,19.3,0.0,5.9,24.0,5.4,984.2,1.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0
11727,19.5,0.0,5.7,19.0,4.3,984.1,1.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0
11728,19.1,0.0,6.0,21.0,4.6,984.1,1.0,26.5,0.0006,0.4,0.069,0.0045,46.0,0.0
11729,19.1,0.0,5.7,21.0,4.6,984.3,1.0,24.4,0.0004,0.4,0.067,0.0045,41.0,0.0
11730,18.4,0.0,5.4,22.0,4.6,984.8,1.0,19.7,0.0004,0.4,0.064,0.0043,34.0,0.0
11731,17.6,0.0,5.1,19.0,3.8,985.3,0.8,15.3,0.0004,0.4,0.064,0.0041,24.0,0.0
11732,16.5,0.0,4.8,21.0,3.9,986.4,0.0,13.3,0.0003,0.4,0.06,0.0045,22.0,0.0
11733,15.7,0.0,5.3,24.0,4.3,987.4,0.0,12.3,0.0003,0.4,0.044,0.0072,20.0,0.0
11734,14.7,0.0,4.9,25.0,4.2,988.4,0.0,11.4,0.0002,0.4,0.037,0.0075,22.0,0.0
11735,13.8,0.0,3.3,27.0,4.2,989.0,0.0,10.5,0.0001,0.4,0.036,0.0056,19.0,0.0
11736,13.3,0.0,3.2,29.0,4.4,989.8,0.0,9.7,0.0001,0.4,0.034,0.0054,21.0,0.0
11737,11.6,0.0,2.7,35.0,4.8,989.7,0.0,8.7,0.0002,0.4,0.029,0.0053,20.0,0.0
11738,13.2,0.0,1.7,28.0,4.2,989.6,0.0,8.6,0.0002,0.4,0.027,0.0051,16.0,0.0
11739,11.3,0.0,2.0,37.0,5.0,989.6,0.0,7.8,0.0001,0.4,0.025,0.0042,18.0,0.0
11740,11.2,0.0,1.8,43.0,5.7,989.8,0.0,7.4,0.0001,0.4,0.028,0.0039,18.0,0.0
11741,9.1,0.0,1.8,52.0,6.0,990.2,0.0,6.9,0.0002,0.4,0.022,0.0044,17.0,0.0
11742,8.3,0.0,1.4,57.0,6.2,990.7,0.0,7.3,0.0002,0.4,0.016,0.0075,19.0,0.0
11743,10.8,0.0,2.2,50.0,6.4,991.2,0.7,11.5,0.0003,0.4,0.025,0.0081,24.0,0.0
11744,12.0,0.0,3.3,49.0,6.8,991.7,1.0,17.7,0.0004,0.4,0.032,0.008,26.0,0.0
11745,14.3,0.0,3.6,45.0,7.3,992.2,1.0,24.3,0.0006,0.4,0.05,0.0072,26.0,0.0
11746,18.0,0.0,2.1,36.0,7.4,992.2,1.0,31.5,0.0006,0.4,0.061,0.0066,28.0,0.0
11747,20.4,0.0,2.4,33.0,7.8,991.6,1.0,0.0,0.0006,0.4,0.067,0.0058,25.0,0.0
11748,21.6,0.0,3.1,33.0,8.5,990.7,1.0,38.0,0.0006,0.4,0.07,0.0056,26.0,0.0
11749,22.9,0.0,3.9,30.0,8.3,989.8,1.0,38.1,0.0007,0.4,0.074,0.0044,25.0,0.0
11750,22.7,0.0,4.7,29.0,8.0,989.7,0.6,33.0,0.0008,0.4,0.078,0.0046,31.0,0.0
11751,23.2,0.0,5.0,28.0,7.9,989.1,0.4,36.5,0.0008,0.4,0.074,0.0052,31.0,0.0
11752,22.8,0.0,5.0,28.0,7.7,988.7,0.8,30.5,0.0008,0.4,0.075,0.0056,42.0,0.0
11753,23.2,0.0,3.9,28.0,7.9,988.3,0.6,29.8,0.0008,0.4,0.074,0.0063,39.0,0.0
11754,23.1,0.0,4.3,25.0,7.0,988.2,1.0,26.0,0.0009,0.4,0.068,0.0076,48.0,0.0
11755,21.4,0.0,3.1,22.0,5.6,988.4,0.7,21.2,0.0006,0.4,0.05,0.0091,45.0,0.0
11756,20.0,0.0,3.3,29.0,6.8,988.9,0.0,18.6,0.0005,0.4,0.046,0.0093,37.0,0.0
11757,19.2,0.0,1.9,36.0,8.0,989.1,0.0,17.7,0.0004,0.4,0.04,0.0083,37.0,0.0
11758,17.6,0.0,0.5,43.0,8.6,989.5,0.0,16.4,0.0004,0.4,0.035,0.008,34.0,0.0
11759,18.1,0.0,1.5,41.0,8.5,989.6,0.0,16.1,0.0004,0.4,0.037,0.0073,30.0,0.0
11760,17.1,0.0,0.9,51.0,9.9,989.2,0.0,15.9,0.0011,0.5,0.044,0.0079,0.0,0.0
11761,16.8,0.0,1.8,51.0,9.7,988.7,0.0,15.8,0.0018,0.5,0.051,0.0075,29.0,0.0
11762,15.4,0.0,0.6,61.0,10.6,988.6,0.0,15.5,0.0006,0.5,0.031,0.0083,40.0,0.0
11763,13.8,0.5,0.8,73.0,11.5,988.9,0.0,14.7,0.0006,0.4,0.036,0.0065,44.0,0.0
11764,12.8,1.5,1.3,83.0,12.2,988.2,0.0,14.2,0.0005,0.4,0.034,0.006,31.0,0.0
11765,12.5,2.5,1.6,85.0,12.3,987.3,0.0,13.9,0.0004,0.4,0.027,0.0068,34.0,0.0
11766,12.2,1.0,0.0,89.0,12.6,986.8,0.0,14.0,0.0005,0.5,0.035,0.0066,33.0,0.0
11767,12.4,0.5,0.1,91.0,13.0,986.4,0.0,14.3,0.0004,0.4,0.044,0.0059,36.0,0.0
11768,12.5,3.0,0.0,94.0,13.6,986.1,0.0,14.4,0.0003,0.4,0.049,0.0052,27.0,0.0
11769,12.5,3.5,0.5,95.0,13.7,985.5,0.0,14.8,0.0002,0.4,0.05,0.0052,25.0,0.0
11770,12.7,2.0,0.0,94.0,13.7,984.9,0.0,15.3,0.0003,0.4,0.049,0.0054,19.0,0.0
11771,13.1,4.0,0.4,94.0,14.1,984.0,0.0,16.4,0.0003,0.3,0.049,0.0053,14.0,0.0
11772,13.7,2.0,0.7,92.0,14.4,983.3,0.0,17.4,0.0003,0.3,0.05,0.0056,11.0,0.0
11773,13.8,3.5,1.1,91.0,14.3,982.5,0.0,17.5,0.0003,0.3,0.05,0.0057,15.0,0.0
11774,14.6,2.0,1.5,91.0,15.1,981.9,0.0,18.6,0.0003,0.3,0.051,0.0056,8.0,0.0
11775,15.3,0.0,1.0,86.0,14.9,981.3,0.0,20.3,0.0004,0.3,0.043,0.0055,10.0,0.0
11776,15.9,0.5,0.5,88.0,15.9,980.9,0.0,20.1,0.0003,0.3,0.037,0.0061,10.0,0.0
11777,15.7,0.0,0.9,88.0,15.7,980.8,0.0,19.0,0.0004,0.3,0.037,0.0062,11.0,0.0
11778,15.7,0.0,0.1,90.0,16.0,980.8,0.0,18.1,0.0003,0.3,0.034,0.0057,9.0,0.0
11779,15.6,0.0,0.0,93.0,16.4,981.0,0.0,17.3,0.0003,0.3,0.032,0.0058,10.0,0.0
11780,15.1,0.0,0.2,94.0,16.1,981.5,0.0,16.6,0.0003,0.4,0.032,0.0064,11.0,0.0
11781,14.9,0.0,1.2,96.0,16.2,982.0,0.0,15.8,0.0003,0.4,0.028,0.0062,17.0,0.0
11782,14.5,0.0,0.0,96.0,15.8,982.1,0.0,15.3,0.0003,0.4,0.02,0.0066,13.0,0.0
11783,14.2,0.0,0.0,97.0,15.7,982.4,0.0,15.0,0.0004,0.4,0.024,0.0057,16.0,0.0
11784,13.9,0.0,0.0,98.0,15.5,982.6,0.0,14.6,0.0003,0.4,0.022,0.0049,18.0,0.0
11785,13.9,0.0,0.2,98.0,15.5,982.5,0.0,14.6,0.0003,0.4,0.012,0.0053,17.0,0.0
11786,14.0,0.0,0.0,99.0,15.8,982.1,0.0,14.9,0.0002,0.4,0.012,0.0052,18.0,0.0
11787,14.1,0.0,0.4,99.0,15.9,981.8,0.0,14.9,0.0003,0.4,0.011,0.0049,18.0,0.0
11788,14.0,0.0,0.7,99.0,15.8,981.7,0.0,14.8,0.0003,0.4,0.015,0.005,21.0,0.0
11789,13.9,0.0,0.5,98.0,15.5,981.8,0.0,14.7,0.0003,0.4,0.015,0.0053,20.0,0.0
11790,13.5,0.0,0.5,98.0,15.1,982.0,0.0,14.2,0.0003,0.4,0.017,0.0061,19.0,0.0
11791,13.9,0.0,1.6,96.0,15.2,982.0,0.0,14.4,0.0003,0.4,0.026,0.0057,19.0,0.0
11792,13.9,0.0,0.6,88.0,13.9,982.4,0.0,15.0,0.0002,0.4,0.03,0.0069,16.0,0.0
11793,14.9,0.0,1.6,86.0,14.5,982.3,0.0,16.8,0.0003,0.4,0.029,0.0064,14.0,0.0
11794,14.8,0.4,1.6,85.0,14.2,982.5,0.0,16.4,0.0003,0.3,0.032,0.0057,16.0,0.0
11795,15.4,0.0,1.2,80.0,13.9,981.8,0.0,19.9,0.0003,0.3,0.036,0.0053,16.0,0.0
11796,15.9,0.0,1.7,75.0,13.5,982.2,0.0,20.0,0.0003,0.3,0.043,0.0053,13.0,0.0
11797,16.5,0.0,1.8,78.0,14.6,982.6,0.0,22.6,0.0003,0.3,0.042,0.0051,17.0,0.0
11798,18.9,0.0,1.9,70.0,15.3,982.2,0.5,30.2,0.0003,0.3,0.051,0.0046,14.0,0.0
11799,18.4,0.0,0.4,68.0,14.3,982.4,0.5,25.6,0.0004,0.3,0.054,0.0045,16.0,0.0
11800,18.7,0.0,2.2,65.0,13.9,982.5,0.1,24.4,0.0004,0.3,0.054,0.0054,13.0,0.0
11801,18.1,0.0,2.3,69.0,14.3,982.3,0.0,22.1,0.0002,0.3,0.045,0.0052,14.0,0.0
11802,18.1,0.0,0.9,68.0,14.0,982.0,0.1,21.6,0.0003,0.3,0.034,0.0052,9.0,0.0
11803,16.5,0.0,0.1,77.0,14.4,983.0,0.8,18.2,0.0003,0.3,0.02,0.0061,22.0,0.0
11804,14.7,0.0,2.1,84.0,14.0,983.6,0.0,15.4,0.0003,0.4,0.007,0.0067,19.0,0.0
11805,13.8,0.0,1.9,86.0,13.5,984.5,0.0,14.2,0.0002,0.4,0.005,0.0059,25.0,0.0
11806,12.8,0.0,0.5,89.0,13.1,985.3,0.0,13.3,0.0002,0.4,0.006,0.0068,21.0,0.0
11807,13.2,0.0,2.3,91.0,13.7,986.2,0.0,14.3,0.0003,0.4,0.01,0.0069,15.0,0.0
11808,13.8,0.0,1.3,87.0,13.7,986.7,0.0,14.4,0.0002,0.3,0.036,0.0042,21.0,0.0
11809,14.0,0.0,2.0,85.0,13.6,987.2,0.0,14.5,0.0002,0.3,0.033,0.004,7.0,0.0
11810,13.7,0.0,1.0,75.0,11.7,987.4,0.0,14.1,0.0002,0.3,0.023,0.0046,13.0,0.0
11811,12.4,0.0,0.0,84.0,12.0,987.6,0.0,13.2,0.0002,0.3,0.018,0.0052,13.0,0.0
11812,11.3,0.0,1.9,90.0,12.0,987.8,0.0,11.6,0.0002,0.4,0.015,0.0045,10.0,0.0
11813,10.9,0.0,2.1,87.0,11.3,987.8,0.0,11.2,0.0001,0.4,0.012,0.0053,14.0,0.0
11814,10.4,0.0,0.5,88.0,11.0,987.7,0.0,11.3,0.0001,0.4,0.013,0.0054,14.0,0.0
11815,11.7,0.0,0.9,84.0,11.5,988.8,0.0,13.2,0.0002,0.4,0.02,0.0048,17.0,0.0
11816,14.1,0.0,0.0,77.0,12.4,989.1,0.3,17.8,0.0003,0.3,0.035,0.006,16.0,0.0
11817,14.6,0.0,1.2,68.0,11.2,989.7,0.0,19.2,0.0002,0.3,0.05,0.0048,12.0,0.0
11818,15.5,0.0,2.0,66.0,11.6,990.0,0.0,21.1,0.0002,0.3,0.056,0.0043,18.0,0.0
11819,16.0,0.0,3.0,60.0,10.9,990.2,0.0,21.7,0.0002,0.3,0.057,0.0043,15.0,0.0
11820,16.1,0.0,2.6,59.0,10.7,990.3,0.0,21.7,0.0002,0.4,0.056,0.0042,21.0,0.0
11821,16.5,0.0,1.5,56.0,10.4,990.1,0.0,20.6,0.0002,0.4,0.056,0.0043,25.0,0.0
11822,17.3,0.0,0.9,55.0,10.8,989.6,0.0,22.4,0.0001,0.3,0.056,0.0042,20.0,0.0
11823,17.6,0.0,1.2,51.0,10.2,989.3,0.1,23.5,0.0002,0.3,0.055,0.0044,19.0,0.0
11824,17.3,0.0,3.5,50.0,9.8,989.4,0.7,24.4,0.0002,0.3,0.054,0.0045,20.0,0.0
11825,16.6,0.0,3.0,53.0,9.9,990.1,0.5,21.4,0.0002,0.3,0.052,0.0044,19.0,0.0
11826,14.4,0.0,3.2,55.0,9.0,991.1,0.0,17.1,0.0002,0.3,0.051,0.0048,12.0,0.0
11827,12.8,0.0,2.0,59.0,8.7,991.8,0.0,14.1,0.0003,0.4,0.051,0.0048,17.0,0.0
11828,11.8,0.0,2.4,65.0,9.0,993.1,0.0,12.6,0.0002,0.3,0.051,0.0049,18.0,0.0
11829,9.6,0.0,0.4,72.0,8.5,994.4,0.0,10.6,0.0002,0.4,0.051,0.0046,18.0,0.0
11830,8.4,0.0,1.8,79.0,8.7,994.7,0.0,9.3,0.0002,0.4,0.043,0.005,15.0,0.0
11831,7.5,0.0,1.9,82.0,8.5,994.7,0.0,8.5,0.0002,0.4,0.034,0.005,17.0,0.0
11832,6.5,0.0,1.0,86.0,8.3,994.8,0.0,7.7,0.0001,0.4,0.026,0.0049,18.0,0.0
11833,6.0,0.0,1.1,87.0,8.1,994.7,0.0,7.0,0.0001,0.4,0.021,0.0042,8.0,0.0
11834,5.6,0.0,2.1,87.0,7.9,994.6,0.0,6.4,0.0001,0.4,0.017,0.0039,9.0,0.0
11835,5.6,0.0,2.5,88.0,8.0,994.7,0.0,6.0,0.0001,0.4,0.013,0.0038,14.0,0.0
11836,5.1,0.0,1.6,88.0,7.7,995.1,0.0,5.6,0.0001,0.4,0.011,0.0038,10.0,0.0
11837,4.6,0.0,1.4,89.0,7.5,995.3,0.0,5.2,0.0001,0.4,0.007,0.0051,13.0,0.0
11838,4.9,0.0,1.4,90.0,7.7,996.2,0.0,5.8,0.0001,0.4,0.011,0.0044,12.0,0.0
11839,7.8,0.0,1.2,81.0,8.5,996.8,1.0,10.4,0.0001,0.4,0.015,0.0053,8.0,0.0
11840,10.8,0.0,1.1,69.0,8.9,997.1,1.0,17.1,0.0002,0.4,0.029,0.005,12.0,0.0
11841,11.7,0.0,2.5,62.0,8.5,997.3,1.0,22.3,0.0002,0.4,0.046,0.0033,25.0,0.0
11842,13.4,0.0,2.5,53.0,8.1,997.4,1.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0
11843,14.2,0.0,1.4,51.0,8.2,997.2,0.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0
11844,15.4,0.0,1.4,50.0,8.7,996.8,0.5,28.7,0.0,0.0,0.0,0.0,0.0,0.0
11845,15.9,0.0,3.1,49.0,8.8,995.9,0.9,38.0,0.0,0.0,0.0,0.0,0.0,0.0
11846,17.2,0.0,2.4,48.0,9.3,995.5,1.0,39.9,0.0,0.0,0.0,0.0,0.0,0.0
11847,18.2,0.0,2.4,48.0,9.9,994.9,1.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0
11848,17.2,0.0,2.8,50.0,9.7,994.8,0.5,28.6,0.0,0.0,0.0,0.0,0.0,0.0
11849,17.4,0.0,2.3,49.0,9.7,994.8,0.5,26.7,0.0004,0.4,0.056,0.0038,18.0,0.0
11850,16.6,0.0,2.1,55.0,10.4,995.0,0.5,22.3,0.0002,0.3,0.042,0.0052,19.0,0.0
11851,13.3,0.2,1.8,70.0,10.6,996.5,0.0,16.8,0.0002,0.3,0.037,0.0051,22.0,0.0
11852,11.8,0.0,1.9,66.0,9.1,997.4,0.0,13.8,0.0002,0.3,0.038,0.0039,14.0,0.0
11853,11.0,0.0,2.1,73.0,9.5,998.3,0.0,13.4,0.0001,0.3,0.038,0.0038,14.0,0.0
11854,10.4,0.0,2.5,74.0,9.3,999.2,0.0,13.1,0.0001,0.3,0.035,0.0041,11.0,0.0
11855,10.0,0.0,1.8,74.0,9.0,999.4,0.0,12.7,0.0,0.4,0.025,0.0041,9.0,0.0
11856,9.8,0.0,1.7,74.0,8.9,999.5,0.0,12.4,0.0001,0.4,0.02,0.0041,11.0,0.0
11857,9.7,0.0,1.6,75.0,9.0,999.0,0.0,12.2,0.0001,0.4,0.016,0.0036,11.0,0.0
11858,9.6,0.0,1.0,73.0,8.7,998.7,0.0,12.0,0.0001,0.3,0.016,0.004,7.0,0.0
11859,9.6,0.0,0.8,72.0,8.5,998.6,0.0,11.9,0.0001,0.3,0.016,0.0038,10.0,0.0
11860,9.6,0.0,0.4,74.0,8.8,998.6,0.0,11.8,0.0001,0.4,0.017,0.0038,7.0,0.0
11861,9.5,0.0,0.0,76.0,9.0,998.5,0.0,11.8,0.0002,0.4,0.017,0.0038,10.0,0.0
11862,9.6,0.0,0.0,74.0,8.8,999.1,0.0,11.9,0.0003,0.4,0.017,0.0043,15.0,0.0
11863,10.0,0.0,1.2,75.0,9.2,999.4,0.0,13.5,0.0002,0.4,0.019,0.0043,16.0,0.0
11864,10.5,0.0,1.5,74.0,9.3,999.8,0.1,16.3,0.0003,0.3,0.032,0.0048,17.0,0.0
11865,12.5,0.0,1.7,69.0,9.9,999.5,1.0,25.7,0.0002,0.4,0.039,0.005,33.0,0.0
11866,13.8,0.0,2.6,69.0,10.9,999.1,1.0,32.4,0.0007,0.4,0.045,0.0058,62.0,0.0
11867,15.9,0.0,2.2,62.0,11.2,998.5,1.0,0.0,0.0008,0.4,0.054,0.0062,40.0,0.0
11868,19.6,0.0,2.8,42.0,9.5,997.4,1.0,0.0,0.0007,0.4,0.059,0.0052,47.0,0.0
11869,20.5,0.0,4.4,38.0,9.1,996.7,1.0,43.0,0.0006,0.4,0.062,0.0056,39.0,0.0
11870,21.2,0.0,4.6,34.0,8.5,995.8,1.0,42.5,0.0006,0.4,0.065,0.0046,38.0,0.0
11871,22.0,0.0,4.5,33.0,8.7,995.0,1.0,41.0,0.0004,0.4,0.07,0.0045,35.0,0.0
11872,21.5,0.0,4.8,31.0,7.9,994.4,1.0,36.5,0.0004,0.4,0.071,0.0047,41.0,0.0
11873,21.2,0.0,4.7,33.0,8.2,994.1,1.0,31.7,0.0005,0.4,0.071,0.005,29.0,0.0
11874,20.5,0.0,3.7,35.0,8.4,994.1,1.0,25.7,0.0005,0.4,0.072,0.0054,38.0,0.0
11875,19.1,0.0,2.5,40.0,8.8,994.1,0.8,20.6,0.0004,0.4,0.059,0.0073,36.0,0.0
11876,17.8,0.0,2.8,46.0,9.3,994.8,0.0,17.5,0.0003,0.4,0.039,0.0095,48.0,0.0
11877,16.7,0.0,2.4,52.0,9.8,995.2,0.0,15.8,0.0003,0.4,0.034,0.0081,38.0,0.0
11878,16.5,0.0,2.9,47.0,8.8,995.4,0.0,14.8,0.0003,0.4,0.031,0.0075,34.0,0.0
11879,16.3,0.0,4.2,46.0,8.5,994.9,0.0,14.2,0.0002,0.4,0.031,0.0065,27.0,0.0
11880,15.3,0.0,4.2,52.0,9.0,994.9,0.0,13.6,0.0002,0.4,0.029,0.006,41.0,0.0
11881,14.5,0.0,3.3,57.0,9.3,994.7,0.0,12.6,0.0002,0.4,0.024,0.0059,30.0,0.0
11882,11.8,0.0,2.3,59.0,8.1,994.9,0.0,11.3,0.0001,0.4,0.018,0.0058,34.0,0.0
11883,10.8,0.0,0.6,62.0,8.0,994.8,0.0,10.2,0.0002,0.4,0.015,0.0056,34.0,0.0
11884,8.7,0.0,0.7,76.0,8.5,994.8,0.0,9.3,0.0002,0.4,0.012,0.0056,31.0,0.0
11885,8.4,0.0,0.8,80.0,8.8,995.0,0.0,8.7,0.0002,0.4,0.009,0.0074,29.0,0.0
11886,8.2,0.0,0.5,82.0,8.9,995.1,0.0,9.2,0.0001,0.4,0.008,0.0077,38.0,0.0
11887,10.8,0.0,1.0,74.0,9.5,995.0,1.0,14.7,0.0005,0.4,0.017,0.0115,40.0,0.0
11888,13.6,0.0,1.1,62.0,9.6,995.1,1.0,0.0,0.0018,0.4,0.039,0.0102,41.0,0.0
11889,16.2,0.0,1.7,55.0,10.1,994.9,1.0,0.0,0.001,0.4,0.057,0.0064,49.0,0.0
11890,18.5,0.0,1.8,41.0,8.7,994.3,1.0,0.0,0.0006,0.4,0.07,0.0059,47.0,0.0
11891,20.7,0.0,1.5,38.0,9.2,993.7,1.0,0.0,0.0005,0.4,0.075,0.0052,43.0,0.0
11892,21.7,0.0,2.3,41.0,10.6,992.7,1.0,0.0,0.0004,0.4,0.077,0.0045,31.0,0.0
11893,22.6,0.0,2.8,39.0,10.6,991.5,1.0,0.0,0.0005,0.4,0.076,0.0043,22.0,0.0
11894,24.9,0.0,1.4,33.0,10.4,990.7,1.0,0.0,0.0004,0.4,0.077,0.0041,23.0,0.0
11895,25.0,0.0,1.5,28.0,8.8,990.0,1.0,0.0,0.0004,0.4,0.076,0.004,28.0,0.0
11896,22.6,0.0,5.3,31.0,8.4,989.8,1.0,36.2,0.0004,0.4,0.077,0.0044,20.0,0.0
11897,22.3,0.0,4.3,33.0,8.8,989.6,1.0,33.5,0.0004,0.4,0.079,0.0066,32.0,0.0
11898,20.9,0.0,4.6,33.0,8.1,989.9,0.0,25.7,0.0005,0.4,0.076,0.0076,29.0,0.0
11899,19.8,0.0,3.9,34.0,7.8,990.2,0.0,21.7,0.0006,0.4,0.075,0.0085,41.0,0.0
11900,18.8,0.0,2.9,43.0,9.3,990.6,0.0,20.1,0.0005,0.4,0.063,0.008,67.0,0.0
11901,18.4,0.0,4.1,40.0,8.4,990.8,0.0,19.0,0.0004,0.4,0.046,0.0089,51.0,0.0
11902,18.0,0.0,2.4,40.0,8.2,991.1,0.0,18.3,0.0004,0.4,0.042,0.0079,38.0,0.0
11903,17.1,0.0,1.2,44.0,8.5,990.4,0.0,17.6,0.0003,0.4,0.039,0.0076,41.0,0.0
11904,16.5,0.0,1.6,49.0,9.2,990.6,0.0,17.2,0.0004,0.4,0.038,0.0071,38.0,0.0
11905,15.5,0.0,1.7,56.0,9.8,990.3,0.0,16.5,0.0003,0.4,0.039,0.0064,38.0,0.0
11906,14.5,0.0,1.2,64.0,10.5,989.9,0.0,16.0,0.0003,0.4,0.037,0.0068,37.0,0.0
11907,14.2,0.0,0.8,66.0,10.6,990.1,0.0,15.6,0.0003,0.4,0.033,0.0066,39.0,0.0
11908,13.5,0.0,0.7,72.0,11.1,989.0,0.0,15.2,0.0004,0.4,0.027,0.0071,37.0,0.0
11909,13.3,0.1,0.9,75.0,11.4,988.7,0.0,14.5,0.0004,0.4,0.027,0.0078,36.0,0.0
11910,13.0,0.0,1.2,79.0,11.8,988.8,0.0,14.8,0.0007,0.4,0.022,0.0111,33.0,0.0
11911,13.1,0.2,0.0,82.0,12.3,989.0,0.0,15.2,0.0007,0.4,0.024,0.0109,37.0,0.0
11912,13.1,0.2,0.1,85.0,12.8,989.2,0.0,16.2,0.0006,0.4,0.024,0.0108,40.0,0.0
11913,12.9,1.0,0.2,84.0,12.4,989.6,0.0,15.9,0.0007,0.4,0.025,0.0138,40.0,0.0
11914,12.5,2.0,0.5,84.0,12.1,989.4,0.0,15.9,0.0005,0.4,0.025,0.0118,49.0,0.0
11915,12.1,1.5,0.3,86.0,12.1,989.0,0.0,15.6,0.0006,0.4,0.029,0.0101,48.0,0.0
11916,12.1,2.5,0.9,86.0,12.1,988.4,0.0,15.2,0.0007,0.4,0.033,0.0103,40.0,0.0
11917,12.4,1.0,0.2,87.0,12.4,987.5,0.0,16.5,0.0007,0.4,0.034,0.0105,37.0,0.0
11918,12.8,0.5,0.2,88.0,12.9,987.0,0.0,16.4,0.0006,0.4,0.031,0.0133,44.0,0.0
11919,12.7,0.5,0.2,90.0,13.1,986.2,0.0,16.0,0.0006,0.4,0.031,0.0122,45.0,0.0
11920,13.0,1.0,0.1,91.0,13.6,985.5,0.0,16.3,0.0006,0.3,0.043,0.0068,45.0,0.0
11921,13.0,1.5,0.5,90.0,13.4,985.1,0.0,15.8,0.0011,0.4,0.045,0.0067,24.0,0.0
11922,13.3,2.0,1.0,93.0,14.1,984.8,0.0,15.3,0.001,0.3,0.046,0.0052,19.0,0.0
11923,13.4,1.5,0.6,93.0,14.2,984.6,0.0,15.2,0.0008,0.3,0.047,0.0045,25.0,0.0
11924,13.5,1.0,0.3,94.0,14.5,984.4,0.0,15.1,0.0014,0.3,0.046,0.0044,26.0,0.0
11925,13.8,1.5,0.1,95.0,15.0,984.6,0.0,15.1,0.0016,0.2,0.045,0.0045,27.0,0.0
11926,13.9,3.0,0.0,95.0,15.1,984.2,0.0,15.1,0.0013,0.2,0.042,0.0043,33.0,0.0
11927,14.0,1.5,0.0,96.0,15.3,984.0,0.0,15.2,0.0011,0.2,0.042,0.0043,32.0,0.0
11928,14.1,0.5,0.6,97.0,15.6,983.2,0.0,15.2,0.0009,0.2,0.042,0.0042,27.0,0.0
11929,14.3,0.5,0.0,96.0,15.6,982.8,0.0,15.3,0.0006,0.2,0.038,0.0041,17.0,0.0
11930,14.3,1.5,0.0,96.0,15.6,982.1,0.0,15.2,0.0004,0.2,0.034,0.004,17.0,0.0
11931,14.3,3.5,0.0,95.0,15.5,981.5,0.0,15.2,0.0004,0.2,0.03,0.0042,18.0,0.0
11932,14.4,0.0,0.1,97.0,15.9,981.5,0.0,15.3,0.0004,0.3,0.025,0.0044,19.0,0.0
11933,14.3,0.0,0.5,98.0,15.9,981.1,0.0,15.2,0.0004,0.3,0.022,0.0058,19.0,0.0
11934,14.5,0.0,0.0,98.0,16.1,981.1,0.0,15.4,0.0004,0.3,0.022,0.0068,20.0,0.0
11935,14.8,0.0,0.5,98.0,16.4,981.5,0.0,16.3,0.0004,0.3,0.025,0.006,21.0,0.0
11936,15.4,0.0,1.1,97.0,16.9,981.6,0.0,18.4,0.0004,0.3,0.027,0.0059,22.0,0.0
11937,16.8,0.0,4.6,80.0,15.3,982.0,0.0,21.3,0.0004,0.3,0.047,0.0039,20.0,0.0
11938,17.7,0.0,5.0,68.0,13.7,982.2,0.8,23.3,0.0004,0.3,0.049,0.0036,7.0,0.0
11939,18.9,0.0,4.1,64.0,13.9,982.0,1.0,28.7,0.0004,0.3,0.05,0.0034,9.0,0.0
11940,20.8,0.0,4.4,58.0,14.2,981.7,1.0,32.1,0.0004,0.3,0.052,0.0034,11.0,0.0
11941,21.2,0.0,5.1,56.0,14.0,981.6,1.0,31.9,0.0004,0.3,0.052,0.0036,13.0,0.0
11942,21.4,0.0,5.1,53.0,13.5,981.5,1.0,31.4,0.0004,0.3,0.055,0.0037,15.0,0.0
11943,21.5,0.0,5.2,52.0,13.3,981.4,1.0,30.8,0.0004,0.3,0.06,0.004,20.0,0.0
11944,21.1,0.0,4.8,53.0,13.2,981.2,1.0,29.5,0.0004,0.3,0.064,0.0042,20.0,0.0
11945,20.8,0.0,4.1,57.0,13.9,981.6,1.0,27.1,0.0005,0.3,0.062,0.0046,31.0,0.0
11946,19.0,0.0,4.0,59.0,12.9,982.2,0.9,21.3,0.0003,0.4,0.061,0.0048,23.0,0.0
11947,18.1,0.0,5.0,63.0,13.0,983.2,0.0,18.1,0.0004,0.4,0.056,0.0068,34.0,0.0
11948,17.1,0.0,3.4,67.0,13.0,983.3,0.0,16.1,0.0005,0.4,0.056,0.0064,37.0,0.0
11949,17.4,0.0,4.7,65.0,12.9,984.3,0.0,15.4,0.0004,0.4,0.049,0.0058,43.0,0.0
