,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
5509,28.8,0.0,1.8,79.0,31.1,1005.4,0.6,41.6,0.0,0.0,0.0,0.0,32.0,13.0
5510,28.5,0.0,1.6,79.0,30.6,1005.2,0.0,40.5,0.0,0.0,0.0,0.0,28.0,13.0
5511,29.0,0.0,1.5,79.0,31.5,1005.2,0.1,43.3,0.0,0.0,0.0,0.0,26.0,13.0
5512,28.8,0.0,1.9,80.0,31.5,1005.2,0.4,38.2,0.0,0.0,0.0,0.0,30.0,15.0
5513,28.1,0.0,1.8,81.0,30.7,1005.0,0.2,33.7,0.0,0.0,0.0,0.0,24.0,16.0
5514,28.0,0.0,1.1,82.0,30.9,1005.0,0.0,31.1,0.0,0.3,0.006,0.008,26.0,19.0
5515,27.5,0.0,0.9,84.0,30.7,1005.2,0.0,28.5,0.0,0.1,0.003,0.005,22.0,18.0
5516,26.9,0.0,0.6,86.0,30.4,1005.4,0.0,27.0,0.0,0.0,0.002,0.005,22.0,17.0
5517,27.0,0.0,0.4,85.0,30.2,1005.9,0.0,27.1,0.0,0.0,0.001,0.008,28.0,18.0
5518,26.6,0.0,0.4,88.0,30.6,1006.3,0.0,26.2,0.0,0.0,0.002,0.005,34.0,21.0
5519,26.5,0.0,0.9,85.0,29.3,1006.4,0.0,25.2,0.0,0.2,0.002,0.004,32.0,15.0
5520,26.0,0.0,1.0,86.0,28.8,1006.4,0.0,24.7,0.0,0.3,0.002,0.003,30.0,21.0
5521,25.6,0.0,1.1,86.0,28.1,1006.5,0.0,24.3,0.0,0.3,0.001,0.003,28.0,20.0
5522,25.6,0.0,1.1,83.0,27.1,1006.4,0.0,24.0,0.0,0.3,0.001,0.003,34.0,18.0
5523,24.9,0.0,1.3,84.0,26.4,1005.7,0.0,23.5,0.0,0.3,0.0,0.003,34.0,21.0
5524,24.4,0.0,1.4,82.0,25.0,1005.2,0.0,23.1,0.0,0.3,0.0,0.004,22.0,17.0
5525,24.5,0.0,1.4,81.0,24.9,1005.5,0.0,23.1,0.0,0.3,0.0,0.006,26.0,13.0
5526,24.5,0.0,1.7,84.0,25.8,1005.7,0.0,23.3,0.0,0.3,0.0,0.011,30.0,18.0
5527,26.1,0.0,1.1,86.0,28.9,1006.0,0.1,25.7,0.0,0.4,0.003,0.009,34.0,18.0
5528,27.3,0.0,1.4,85.0,30.7,1005.8,0.4,27.9,0.0,0.4,0.008,0.007,38.0,26.0
5529,27.8,0.0,1.6,84.0,31.3,1006.3,0.3,31.5,0.001,0.4,0.016,0.004,32.0,20.0
5530,28.4,0.0,1.2,82.0,31.7,1006.5,0.4,34.0,0.001,0.3,0.019,0.003,32.0,20.0
5531,29.3,0.0,1.3,76.0,30.9,1006.4,0.7,42.1,0.001,0.3,0.018,0.002,28.0,16.0
5532,28.9,0.0,1.6,79.0,31.3,1006.3,0.9,41.1,0.001,0.3,0.02,0.003,20.0,17.0
5533,28.5,0.0,0.9,83.0,32.2,1005.9,0.3,33.3,0.001,0.4,0.02,0.004,38.0,18.0
5534,28.1,0.0,1.3,87.0,33.0,1005.2,0.0,31.2,0.001,0.4,0.014,0.006,34.0,18.0
5535,24.2,9.9,1.2,97.0,29.1,1005.2,0.0,25.8,0.0,0.3,0.012,0.006,14.0,5.0
5536,24.5,36.9,1.4,98.0,30.0,1005.9,0.0,26.5,0.001,0.4,0.011,0.009,20.0,10.0
5537,25.5,0.0,0.8,98.0,31.9,1005.5,0.0,27.6,0.0,0.4,0.005,0.014,20.0,11.0
5538,25.7,0.4,0.5,98.0,32.2,1005.2,0.0,26.7,0.001,0.4,0.004,0.014,28.0,11.0
5539,26.2,0.1,1.2,97.0,32.8,1004.6,0.0,26.3,0.0,0.4,0.004,0.012,36.0,15.0
5540,26.5,0.0,1.5,96.0,33.2,1004.8,0.0,25.9,0.0,0.4,0.003,0.01,24.0,12.0
5541,26.7,0.0,1.2,94.0,32.8,1005.1,0.0,25.9,0.0,0.4,0.002,0.011,16.0,10.0
5542,26.7,0.0,0.9,97.0,33.8,1005.1,0.0,26.1,0.0,0.4,0.002,0.013,28.0,17.0
5543,27.3,0.0,1.0,95.0,34.4,1005.4,0.0,26.5,0.0,0.4,0.003,0.007,22.0,12.0
5544,27.1,0.0,0.4,96.0,34.4,1005.1,0.0,26.5,0.0,0.4,0.003,0.007,22.0,12.0
5545,25.4,0.0,3.5,90.0,29.1,1004.3,0.0,24.7,0.0,0.3,0.005,0.002,26.0,10.0
5546,23.8,20.6,1.0,99.0,29.1,1004.3,0.0,24.4,0.0,0.3,0.006,0.002,8.0,5.0
5547,24.5,0.1,0.9,98.0,30.0,1004.1,0.0,24.4,0.0,0.3,0.005,0.003,8.0,4.0
5548,24.0,9.2,0.9,99.0,29.5,1004.6,0.0,24.3,0.0,0.3,0.004,0.003,6.0,3.0
5549,24.2,0.9,0.7,99.0,29.8,1003.7,0.0,24.4,0.0,0.3,0.003,0.004,6.0,2.0
5550,24.5,0.0,0.8,98.0,30.0,1004.0,0.0,24.3,0.0,0.3,0.001,0.008,16.0,5.0
5551,25.4,0.0,0.4,98.0,31.7,1004.4,0.0,25.4,0.0,0.3,0.001,0.01,16.0,6.0
5552,26.7,0.0,0.3,96.0,33.6,1003.7,0.4,27.8,0.0,0.3,0.002,0.005,6.0,0.0
5553,28.1,0.0,0.5,91.0,34.4,1003.8,0.8,32.0,0.0,0.3,0.002,0.005,18.0,7.0
5554,27.6,0.0,0.8,94.0,34.6,1003.8,0.0,31.3,0.0,0.3,0.003,0.004,4.0,0.0
5555,28.6,0.0,0.7,88.0,34.4,1004.3,0.7,40.2,0.0,0.3,0.004,0.005,8.0,4.0
5556,25.7,15.4,1.1,99.0,32.6,1003.6,0.1,28.2,0.0,0.3,0.003,0.007,8.0,1.0
5557,27.5,0.1,0.8,97.0,35.4,1004.0,0.3,40.4,0.0,0.3,0.005,0.004,6.0,2.0
5558,27.5,0.0,1.9,96.0,35.0,1003.3,0.2,34.1,0.0,0.3,0.007,0.005,6.0,3.0
5559,28.9,0.0,2.1,93.0,36.9,1002.7,0.5,42.2,0.0,0.3,0.006,0.003,14.0,5.0
5560,28.7,0.0,0.5,92.0,36.1,1002.2,0.7,40.3,0.0,0.3,0.005,0.004,14.0,3.0
5561,28.9,0.0,0.4,91.0,36.1,1001.7,0.7,36.3,0.001,0.4,0.005,0.004,12.0,6.0
5562,28.2,0.0,1.0,97.0,36.9,1001.6,0.1,30.9,0.001,0.4,0.003,0.007,24.0,5.0
5563,28.2,0.0,2.0,98.0,37.4,1002.1,0.0,29.1,0.001,0.4,0.002,0.007,12.0,7.0
5564,28.4,0.0,2.4,97.0,37.4,1002.5,0.0,28.2,0.001,0.4,0.003,0.006,16.0,8.0
5565,26.7,2.2,0.4,97.0,33.8,1002.4,0.0,26.6,0.001,0.3,0.003,0.007,16.0,7.0
5566,27.2,5.5,2.4,97.0,34.8,1002.6,0.0,26.9,0.001,0.3,0.002,0.007,20.0,10.0
5567,27.6,0.0,2.2,98.0,36.1,1003.1,0.0,27.2,0.001,0.3,0.003,0.005,22.0,9.0
5568,27.3,0.0,1.2,97.0,35.0,1003.0,0.0,27.0,0.001,0.3,0.003,0.004,22.0,9.0
5569,27.7,0.0,2.0,96.0,35.4,1002.9,0.0,26.7,0.001,0.3,0.003,0.003,16.0,9.0
5570,27.9,0.0,2.4,96.0,35.9,1002.8,0.0,26.9,0.001,0.3,0.003,0.003,16.0,9.0
5571,27.8,0.0,2.9,96.0,35.6,1002.2,0.0,26.7,0.001,0.3,0.004,0.002,22.0,8.0
5572,27.7,0.0,2.2,97.0,35.9,1001.9,0.0,26.7,0.001,0.3,0.004,0.003,22.0,13.0
5573,27.8,0.0,2.5,96.0,35.6,1002.3,0.0,26.8,0.001,0.3,0.004,0.003,28.0,15.0
5574,28.0,0.0,2.1,96.0,36.1,1002.6,0.0,27.0,0.001,0.3,0.003,0.006,24.0,19.0
5575,28.0,0.0,2.1,96.0,36.1,1003.1,0.0,27.5,0.001,0.4,0.002,0.008,30.0,15.0
5576,28.5,0.0,0.8,91.0,35.2,1002.5,0.1,29.5,0.001,0.4,0.002,0.009,22.0,18.0
5577,29.0,0.0,1.0,90.0,35.9,1002.5,0.6,31.8,0.001,0.4,0.002,0.008,26.0,21.0
5578,29.7,0.0,0.5,86.0,35.6,1002.5,1.0,38.6,0.001,0.5,0.004,0.004,28.0,15.0
5579,30.5,0.0,1.1,87.0,37.8,1002.7,0.9,42.8,0.001,0.7,0.006,0.005,28.0,19.0
5580,30.3,0.0,1.0,87.0,37.4,1003.0,1.0,44.7,0.001,0.8,0.008,0.004,32.0,19.0
5581,30.7,0.0,1.4,85.0,37.4,1002.7,1.0,45.5,0.001,1.0,0.007,0.004,32.0,16.0
5582,29.1,1.3,2.3,94.0,37.8,1002.4,0.4,35.9,0.0,0.9,0.012,0.003,20.0,3.0
5583,29.1,0.0,2.9,93.0,37.4,1002.1,0.5,37.0,0.0,0.0,0.0,0.0,24.0,1.0
5584,29.2,0.0,3.2,95.0,38.5,1001.4,0.0,35.4,0.0,0.0,0.0,0.0,0.0,2.0
5585,28.1,0.1,3.0,92.0,34.8,1002.4,0.2,31.3,0.0,0.0,0.0,0.0,20.0,3.0
5586,27.9,0.0,2.4,97.0,36.3,1002.7,0.0,30.2,0.0,0.0,0.0,0.0,20.0,2.0
5587,26.7,0.0,1.3,95.0,33.2,1002.9,0.0,28.6,0.0,0.3,0.0,0.005,48.0,3.0
5588,26.7,0.0,1.1,96.0,33.6,1003.3,0.0,27.8,0.0,0.3,0.0,0.006,44.0,2.0
5589,27.4,0.0,0.5,90.0,32.8,1003.8,0.0,27.5,0.0,0.3,0.0,0.007,26.0,4.0
5590,27.3,0.0,1.2,96.0,34.6,1004.4,0.0,27.8,0.0,0.2,0.0,0.004,0.0,3.0
5591,27.3,0.3,3.7,98.0,35.4,1004.4,0.0,27.0,0.0,0.2,0.0,0.001,18.0,0.0
5592,27.2,0.0,3.2,98.0,35.2,1004.9,0.0,27.0,0.0,0.2,0.0,0.002,58.0,0.0
5593,27.5,0.0,3.1,97.0,35.4,1004.7,0.0,27.0,0.0,0.2,0.0,0.002,58.0,3.0
5594,27.7,0.0,2.5,97.0,35.9,1004.7,0.0,27.3,0.0,0.2,0.0,0.001,10.0,4.0
5595,27.8,0.0,2.3,98.0,36.5,1004.6,0.0,27.3,0.0,0.2,0.0,0.002,10.0,0.0
5596,27.6,1.1,3.0,99.0,36.5,1005.2,0.0,27.4,0.0,0.2,0.0,0.001,22.0,0.0
5597,27.6,0.0,4.1,99.0,36.5,1005.5,0.0,27.4,0.0,0.2,0.0,0.001,28.0,0.0
5598,27.7,0.0,3.9,98.0,36.3,1005.9,0.0,27.3,0.0,0.2,0.0,0.002,34.0,0.0
5599,27.7,0.0,2.5,97.0,35.9,1006.9,0.0,27.5,0.0,0.2,0.0,0.004,54.0,2.0
5600,28.0,0.0,1.4,97.0,36.5,1007.4,0.0,28.5,0.001,0.2,0.0,0.006,54.0,2.0
5601,29.2,0.0,2.4,96.0,38.7,1006.4,0.3,32.0,0.001,0.2,0.001,0.003,40.0,1.0
5602,30.4,0.0,1.7,89.0,38.5,1007.3,0.7,39.3,0.001,0.2,0.001,0.002,50.0,5.0
5603,30.1,0.0,1.7,89.0,37.8,1007.5,0.7,39.8,0.001,0.2,0.0,0.002,26.0,4.0
5604,30.4,0.0,2.0,91.0,39.4,1007.5,0.6,39.8,0.001,0.2,0.0,0.002,40.0,14.0
5605,30.7,0.0,1.5,88.0,38.7,1007.5,1.0,45.2,0.001,0.2,0.0,0.002,30.0,8.0
5606,31.3,0.0,1.5,88.0,40.1,1007.1,1.0,45.7,0.001,0.2,0.001,0.002,26.0,2.0
5607,31.1,0.0,1.5,90.0,40.5,1006.8,1.0,44.5,0.001,0.2,0.003,0.002,26.0,0.0
5608,31.1,0.0,2.0,90.0,40.5,1006.5,0.9,41.0,0.001,0.2,0.002,0.003,42.0,4.0
5609,30.7,0.0,1.5,93.0,41.0,1006.5,0.9,37.4,0.001,0.2,0.001,0.003,48.0,5.0
5610,30.2,0.0,0.8,94.0,40.3,1006.5,0.5,33.4,0.001,0.3,0.001,0.003,0.0,3.0
5611,28.6,0.0,0.8,97.0,37.8,1005.5,0.0,31.1,0.001,0.3,0.0,0.006,0.0,2.0
5612,29.0,0.0,0.4,98.0,39.1,1006.3,0.0,30.3,0.001,0.3,0.0,0.003,0.0,3.0
5613,28.8,0.0,1.2,99.0,39.1,1007.1,0.0,29.9,0.001,0.0,0.0,0.008,0.0,4.0
5614,28.7,0.0,1.7,99.0,38.9,1007.5,0.0,29.3,0.001,0.0,0.0,0.006,0.0,2.0
5615,28.8,0.0,1.6,99.0,39.1,1007.6,0.0,29.2,0.001,0.0,0.0,0.004,0.0,3.0
5616,28.7,0.0,1.0,98.0,38.5,1007.6,0.0,29.1,0.0,0.0,0.0,0.006,0.0,5.0
5617,28.7,0.0,1.5,99.0,38.9,1007.6,0.0,29.1,0.0,0.0,0.0,0.004,0.0,3.0
5618,28.4,0.0,0.9,99.0,38.2,1007.6,0.0,28.9,0.0,0.0,0.0,0.002,0.0,0.0
5619,28.4,0.0,1.2,99.0,38.2,1007.5,0.0,28.6,0.0,0.0,0.0,0.002,0.0,0.0
5620,28.4,0.0,0.4,99.0,38.2,1007.5,0.0,28.4,0.0,0.0,0.0,0.002,0.0,0.0
5621,28.3,0.0,0.6,99.0,38.0,1007.4,0.0,28.4,0.0,0.0,0.0,0.002,0.0,0.0
5622,28.2,0.0,0.7,99.0,37.8,1007.3,0.0,28.3,0.0,0.0,0.0,0.003,0.0,0.0
5623,28.6,0.0,0.6,99.0,38.7,1008.2,0.0,29.2,0.001,0.2,0.0,0.003,0.0,0.0
5624,29.6,0.0,1.5,97.0,40.1,1008.4,0.6,30.2,0.001,0.2,0.002,0.006,54.0,3.0
5625,30.0,0.0,1.4,96.0,40.5,1008.8,0.6,35.4,0.001,0.3,0.0,0.003,40.0,6.0
5626,30.6,0.0,2.5,92.0,40.3,1008.8,0.6,38.4,0.001,0.3,0.0,0.002,34.0,9.0
5627,31.0,0.0,2.0,91.0,40.8,1008.5,0.9,43.3,0.001,0.3,0.0,0.004,34.0,0.0
5628,31.1,0.0,2.2,90.0,40.5,1008.0,1.0,45.0,0.001,0.2,0.0,0.001,34.0,0.0
5629,31.5,0.0,2.2,88.0,40.5,1007.7,0.7,42.5,0.001,0.3,0.0,0.004,44.0,8.0
5630,31.1,0.0,2.5,90.0,40.5,1007.4,0.9,44.4,0.001,0.3,0.0,0.003,44.0,6.0
5631,31.1,0.0,2.7,90.0,40.5,1007.0,0.8,40.5,0.001,0.3,0.0,0.005,56.0,8.0
5632,30.4,0.0,2.6,93.0,40.3,1007.0,0.6,37.5,0.001,0.3,0.0,0.005,58.0,8.0
5633,30.5,0.0,3.0,91.0,39.6,1006.9,0.4,34.7,0.001,0.3,0.0,0.006,36.0,5.0
5634,30.2,0.0,2.9,92.0,39.4,1007.2,0.4,33.2,0.001,0.3,0.0,0.004,56.0,2.0
5635,29.3,0.0,1.9,97.0,39.4,1007.0,0.0,30.7,0.001,2.2,0.0,0.005,82.0,10.0
5636,29.0,0.0,1.6,97.0,38.7,1007.3,0.0,29.7,0.001,0.0,0.0,0.005,60.0,7.0
5637,28.8,0.0,1.7,97.0,38.2,1007.6,0.0,29.4,0.001,0.0,0.0,0.004,60.0,4.0
5638,28.8,0.0,2.3,97.0,38.2,1007.7,0.0,29.2,0.001,0.0,0.006,0.003,40.0,2.0
5639,28.8,0.0,1.8,98.0,38.7,1007.5,0.0,29.1,0.001,0.0,0.007,0.003,38.0,1.0
5640,28.6,0.0,3.4,98.0,38.2,1007.6,0.0,28.5,0.001,0.0,0.008,0.002,42.0,0.0
5641,28.4,0.0,1.8,98.0,37.8,1007.1,0.0,28.7,0.001,0.0,0.009,0.001,36.0,0.0
5642,28.0,0.6,2.6,99.0,37.4,1007.0,0.0,28.1,0.001,0.0,0.009,0.002,36.0,1.0
5643,27.4,3.0,3.3,99.0,36.1,1006.2,0.0,27.3,0.001,0.0,0.009,0.001,32.0,0.0
5644,27.9,0.0,3.1,98.0,36.7,1006.0,0.0,27.6,0.001,0.0,0.009,0.001,32.0,1.0
5645,27.8,0.0,2.0,98.0,36.5,1006.1,0.0,27.5,0.001,0.0,0.009,0.001,38.0,0.0
5646,27.9,0.0,2.1,98.0,36.7,1006.0,0.0,27.4,0.001,0.0,0.009,0.002,40.0,3.0
5647,28.0,0.0,2.1,98.0,36.9,1006.4,0.1,28.7,0.001,0.0,0.01,0.002,40.0,9.0
5648,28.8,0.0,2.1,97.0,38.2,1005.9,0.9,30.0,0.001,0.2,0.011,0.003,34.0,6.0
5649,29.6,0.0,2.3,97.0,40.1,1005.7,0.8,33.7,0.001,0.2,0.012,0.003,38.0,4.0
5650,29.5,0.0,3.2,93.0,38.2,1005.8,0.9,34.6,0.001,0.2,0.015,0.003,38.0,8.0
5651,30.4,0.0,3.8,91.0,39.4,1005.5,0.7,39.8,0.001,0.2,0.016,0.003,38.0,7.0
5652,30.8,0.0,3.5,92.0,40.8,1005.2,1.0,43.3,0.001,0.2,0.016,0.002,40.0,7.0
5653,30.5,0.0,3.6,89.0,38.7,1004.5,1.0,42.0,0.001,0.2,0.016,0.003,40.0,7.0
5654,31.2,0.0,3.3,88.0,39.8,1004.0,1.0,43.6,0.001,0.3,0.017,0.003,34.0,9.0
5655,30.2,0.0,3.1,90.0,38.5,1003.4,0.7,37.3,0.001,0.2,0.017,0.004,0.0,8.0
5656,30.4,0.0,3.5,88.0,38.0,1002.9,0.7,37.9,0.001,0.2,0.017,0.004,18.0,8.0
5657,29.2,0.0,2.4,97.0,39.1,1002.6,0.7,34.3,0.001,0.2,0.017,0.005,0.0,9.0
5658,29.1,0.0,3.1,95.0,38.2,1002.7,0.4,31.3,0.001,0.3,0.017,0.005,0.0,6.0
5659,28.8,0.0,1.5,97.0,38.2,1003.0,0.0,29.7,0.001,0.3,0.014,0.007,0.0,5.0
5660,28.4,0.0,1.7,97.0,37.4,1003.5,0.0,28.9,0.001,0.3,0.017,0.007,0.0,4.0
5661,28.3,0.0,1.4,98.0,37.6,1003.9,0.0,28.8,0.001,0.3,0.019,0.005,0.0,6.0
5662,27.7,1.0,1.4,98.0,36.3,1004.0,0.0,28.1,0.001,0.2,0.021,0.003,0.0,5.0
5663,27.7,0.0,1.7,98.0,36.3,1003.9,0.0,27.8,0.001,0.2,0.022,0.002,0.0,8.0
5664,27.6,0.0,1.7,98.0,36.1,1003.5,0.0,27.7,0.001,0.2,0.024,0.002,0.0,6.0
5665,27.6,0.0,1.4,98.0,36.1,1002.9,0.0,27.5,0.001,0.2,0.025,0.002,0.0,7.0
5666,27.8,0.0,1.4,98.0,36.5,1003.0,0.0,27.6,0.001,0.2,0.027,0.002,0.0,13.0
5667,27.6,0.0,1.6,98.0,36.1,1002.8,0.0,27.3,0.001,0.2,0.025,0.001,0.0,10.0
5668,27.6,0.0,2.0,98.0,36.1,1002.6,0.0,27.2,0.001,0.2,0.026,0.002,0.0,9.0
5669,27.4,0.0,1.8,99.0,36.1,1002.4,0.0,27.3,0.001,0.2,0.024,0.002,0.0,10.0
5670,27.0,1.7,1.6,99.0,35.2,1002.8,0.0,27.2,0.001,0.2,0.023,0.003,0.0,10.0
5671,27.0,0.0,1.8,99.0,35.2,1003.6,0.0,28.1,0.001,0.2,0.021,0.003,0.0,11.0
5672,27.8,0.0,2.0,99.0,36.9,1003.2,0.3,30.0,0.001,0.2,0.02,0.005,0.0,15.0
5673,28.1,0.0,2.6,98.0,37.1,1003.1,0.2,31.6,0.001,0.2,0.022,0.004,0.0,12.0
5674,29.3,0.0,3.8,96.0,38.9,1003.1,0.9,37.8,0.001,0.2,0.024,0.004,0.0,11.0
5675,30.1,0.0,3.0,95.0,40.5,1002.9,1.0,42.4,0.001,0.2,0.027,0.003,0.0,13.0
5676,29.8,0.0,4.4,94.0,39.4,1002.4,1.0,42.8,0.001,0.2,0.03,0.003,0.0,12.0
5677,30.2,0.0,3.8,94.0,40.3,1002.3,1.0,44.3,0.001,0.2,0.031,0.003,0.0,12.0
5678,30.1,0.0,3.7,94.0,40.1,1001.9,1.0,44.1,0.002,0.2,0.033,0.004,0.0,11.0
5679,30.0,0.0,3.4,92.0,38.9,1001.9,1.0,40.7,0.001,0.2,0.036,0.005,0.0,16.0
5680,29.3,0.0,3.0,96.0,38.9,1001.8,0.8,36.9,0.001,0.3,0.035,0.006,0.0,21.0
5681,29.3,0.0,2.5,97.0,39.4,1001.7,0.7,36.2,0.002,0.3,0.035,0.008,0.0,20.0
5682,28.5,0.0,2.5,97.0,37.6,1001.7,0.1,31.8,0.001,0.3,0.032,0.009,0.0,16.0
5683,28.6,0.0,0.7,96.0,37.4,1002.3,0.0,30.3,0.001,0.3,0.032,0.007,0.0,14.0
5684,28.0,0.0,1.4,96.0,36.1,1002.9,0.0,29.0,0.001,0.3,0.032,0.007,0.0,11.0
5685,27.4,0.0,0.3,98.0,35.6,1003.4,0.0,28.6,0.001,0.3,0.029,0.007,0.0,10.0
5686,27.0,0.0,0.9,98.0,34.8,1004.0,0.0,28.6,0.001,0.3,0.03,0.007,0.0,16.0
5687,27.5,0.0,0.9,98.0,35.9,1003.8,0.0,28.3,0.001,0.3,0.028,0.007,0.0,15.0
5688,27.5,0.0,1.1,98.0,35.9,1003.5,0.0,28.0,0.001,0.3,0.033,0.005,0.0,15.0
5689,27.1,0.0,1.2,97.0,34.6,1003.4,0.0,27.9,0.001,0.3,0.032,0.005,0.0,13.0
5690,26.8,0.0,0.7,97.0,34.0,1002.8,0.0,27.3,0.001,0.3,0.029,0.004,0.0,18.0
5691,27.1,0.0,0.4,93.0,33.2,1003.1,0.0,27.4,0.001,0.3,0.028,0.003,0.0,15.0
5692,27.0,0.0,1.2,92.0,32.6,1003.4,0.0,27.1,0.001,0.3,0.027,0.004,0.0,13.0
5693,26.5,0.0,1.0,92.0,31.7,1004.3,0.0,26.5,0.001,0.3,0.033,0.005,0.0,10.0
5694,26.7,0.0,1.4,76.0,26.6,1004.9,0.0,25.6,0.001,0.3,0.026,0.008,0.0,11.0
5695,27.6,0.0,3.0,34.0,12.5,1005.3,0.0,24.7,0.002,0.1,0.037,0.006,0.0,7.0
5696,26.7,0.0,1.4,58.0,20.2,1006.0,0.0,25.7,0.001,0.2,0.033,0.011,0.0,7.0
5697,29.3,0.0,0.6,55.0,22.4,1006.6,0.4,33.0,0.001,0.2,0.04,0.01,0.0,10.0
5698,29.7,0.0,2.1,54.0,22.4,1006.8,1.0,38.4,0.001,0.2,0.05,0.006,0.0,11.0
5699,29.2,0.0,2.5,51.0,20.6,1006.9,1.0,39.7,0.001,0.2,0.05,0.005,0.0,9.0
5700,29.2,0.0,1.2,42.0,16.9,1006.6,0.1,35.3,0.002,0.2,0.05,0.006,0.0,9.0
5701,30.4,0.0,1.4,49.0,21.2,1006.4,0.3,43.4,0.001,0.2,0.055,0.005,0.0,11.0
5702,31.4,0.0,2.4,49.0,22.4,1006.2,1.0,45.8,0.001,0.2,0.055,0.006,0.0,12.0
5703,30.8,0.0,2.6,47.0,20.8,1006.3,1.0,42.1,0.001,0.2,0.058,0.005,0.0,13.0
5704,29.9,0.0,1.7,47.0,19.7,1006.8,1.0,39.3,0.001,0.2,0.06,0.004,0.0,10.0
5705,29.0,0.0,1.4,52.0,20.8,1006.9,1.0,35.1,0.001,0.2,0.059,0.005,0.0,11.0
5706,28.4,0.0,0.9,51.0,19.6,1007.0,0.9,28.4,0.002,0.2,0.053,0.008,0.0,14.0
5707,26.8,0.0,0.3,57.0,20.0,1007.2,0.0,25.7,0.002,0.3,0.039,0.012,0.0,13.0
5708,26.1,0.0,1.0,60.0,20.2,1007.8,0.0,24.3,0.001,0.2,0.04,0.007,0.0,10.0
5709,25.7,0.0,1.5,57.0,18.8,1008.4,0.0,23.1,0.001,0.2,0.044,0.005,0.0,8.0
5710,25.2,0.0,1.1,57.0,18.2,1008.9,0.0,22.5,0.001,0.2,0.04,0.007,0.0,12.0
5711,24.9,0.0,1.2,61.0,19.1,1008.7,0.0,22.0,0.001,0.2,0.044,0.005,0.0,10.0
5712,24.0,0.0,1.9,63.0,18.8,1008.7,0.0,21.5,0.001,0.2,0.045,0.003,0.0,9.0
5713,23.9,0.0,1.5,58.0,17.2,1008.3,0.0,21.0,0.001,0.2,0.044,0.003,0.0,10.0
5714,23.9,0.0,1.5,52.0,15.4,1008.3,0.0,20.3,0.001,0.1,0.044,0.002,0.0,8.0
5715,23.3,0.0,1.7,47.0,13.4,1008.0,0.0,19.7,0.001,0.1,0.041,0.003,0.0,12.0
5716,22.8,0.0,1.8,47.0,12.9,1008.0,0.0,19.1,0.001,0.2,0.045,0.003,0.0,11.0
5717,23.4,0.0,1.9,40.0,11.5,1008.2,0.0,18.8,0.002,0.2,0.045,0.005,0.0,10.0
5718,23.4,0.0,1.9,41.0,11.7,1008.7,0.0,18.6,0.002,0.2,0.038,0.011,0.0,14.0
5719,23.6,0.0,2.0,45.0,13.0,1009.2,0.7,19.6,0.002,0.2,0.043,0.011,0.0,12.0
5720,26.3,0.0,2.0,55.0,18.8,1009.3,1.0,22.7,0.002,0.2,0.057,0.007,0.0,14.0
5721,27.3,0.0,2.0,60.0,21.7,1009.7,1.0,28.3,0.002,0.2,0.067,0.004,0.0,12.0
5722,28.3,0.0,1.5,61.0,23.4,1009.8,1.0,37.4,0.002,0.2,0.074,0.004,0.0,15.0
5723,28.3,0.0,1.9,65.0,24.9,1009.7,1.0,41.5,0.002,0.2,0.081,0.003,0.0,18.0
5724,28.3,0.0,2.0,66.0,25.3,1009.3,1.0,43.5,0.002,0.2,0.082,0.003,0.0,15.0
5725,28.6,0.0,1.5,70.0,27.2,1009.1,1.0,44.9,0.002,0.2,0.081,0.003,0.0,16.0
5726,28.3,0.0,2.3,69.0,26.4,1008.6,1.0,44.9,0.002,0.2,0.079,0.003,0.0,19.0
5727,28.6,0.0,2.0,67.0,26.1,1007.9,1.0,43.5,0.001,0.2,0.072,0.003,0.0,20.0
5728,28.8,0.0,1.4,64.0,25.3,1007.9,1.0,41.6,0.001,0.2,0.073,0.003,0.0,13.0
5729,28.6,0.0,1.2,65.0,25.3,1007.8,1.0,36.9,0.001,0.2,0.073,0.003,0.0,12.0
5730,27.8,0.0,1.2,63.0,23.5,1007.8,0.9,29.8,0.002,0.2,0.072,0.004,0.0,14.0
5731,27.2,0.0,0.9,66.0,23.7,1007.9,0.0,26.7,0.002,0.2,0.06,0.007,0.0,16.0
5732,26.6,0.0,1.3,74.0,25.6,1008.1,0.0,25.5,0.001,0.2,0.049,0.01,0.0,14.0
5733,26.2,0.0,1.3,74.0,25.0,1008.5,0.0,24.8,0.001,0.2,0.054,0.006,0.0,17.0
5734,25.9,0.0,1.3,75.0,25.0,1008.5,0.0,24.2,0.001,0.2,0.054,0.005,0.0,16.0
5735,25.3,0.0,1.3,77.0,24.7,1008.2,0.0,23.8,0.001,0.2,0.05,0.004,0.0,16.0
5736,25.1,0.0,1.3,78.0,24.7,1007.9,0.0,23.5,0.001,0.2,0.05,0.002,0.0,14.0
5737,24.8,0.0,1.4,78.0,24.3,1007.7,0.0,23.1,0.001,0.2,0.048,0.002,0.0,12.0
5738,24.6,0.0,1.4,80.0,24.7,1007.6,0.0,22.9,0.001,0.2,0.047,0.002,0.0,11.0
5739,24.6,0.0,1.1,81.0,25.0,1007.5,0.0,22.9,0.001,0.2,0.043,0.003,0.0,10.0
5740,24.8,0.0,1.0,81.0,25.3,1007.7,0.0,22.9,0.001,0.2,0.042,0.003,0.0,12.0
