,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
6264,21.3,0.0,3.2,83.0,20.9,1001.1,0.0,19.6,0.004,0.6,0.018,0.024,19.0,0.0
6265,20.8,0.0,2.7,88.0,21.6,1001.3,0.0,19.3,0.006,0.6,0.017,0.022,21.0,0.0
6266,20.7,0.0,2.9,91.0,22.1,1001.3,0.0,19.2,0.003,0.6,0.014,0.022,23.0,0.0
6267,20.5,0.0,2.7,92.0,22.1,1001.1,0.0,19.0,0.003,0.6,0.012,0.021,26.0,0.0
6268,20.4,0.0,3.2,92.0,22.0,1001.2,0.0,19.0,0.003,0.6,0.01,0.022,30.0,0.0
6269,20.2,0.0,2.9,92.0,21.7,1001.3,0.0,18.6,0.003,0.7,0.007,0.029,33.0,0.0
6270,19.9,0.0,2.6,93.0,21.6,1001.5,0.0,18.2,0.003,0.7,0.005,0.031,39.0,0.0
6271,19.9,0.0,2.8,92.0,21.3,1001.7,0.0,18.6,0.003,0.7,0.007,0.033,46.0,0.0
6272,20.8,0.0,3.3,88.0,21.6,1002.0,0.2,20.5,0.003,0.8,0.011,0.036,50.0,0.0
6273,21.5,0.0,3.7,85.0,21.7,1002.0,0.3,23.1,0.004,0.9,0.023,0.035,57.0,0.0
6274,22.8,0.0,4.6,80.0,22.1,1001.3,0.7,26.4,0.006,1.0,0.05,0.024,65.0,0.0
6275,23.1,0.0,4.2,82.0,23.1,1001.2,0.0,25.2,0.004,1.0,0.049,0.025,80.0,0.0
6276,23.9,0.0,4.6,80.0,23.7,1000.7,0.0,26.5,0.003,1.1,0.06,0.017,90.0,0.0
6277,23.9,0.0,5.2,86.0,25.5,1000.3,0.0,25.1,0.004,1.0,0.06,0.017,82.0,0.0
6278,24.4,0.0,5.3,84.0,25.6,999.3,0.0,26.9,0.004,1.0,0.062,0.016,70.0,0.0
6279,24.1,0.0,5.7,87.0,26.0,998.7,0.0,25.9,0.004,1.0,0.065,0.015,65.0,0.0
6280,24.0,0.0,5.3,88.0,26.1,998.7,0.0,25.1,0.004,1.0,0.068,0.015,65.0,0.0
6281,23.9,0.0,4.3,88.0,26.0,999.1,0.0,24.1,0.004,1.0,0.069,0.015,63.0,0.0
6282,23.5,0.0,5.2,91.0,26.3,999.0,0.0,23.2,0.004,1.0,0.067,0.017,60.0,0.0
6283,23.2,0.0,5.0,93.0,26.3,999.0,0.0,22.3,0.003,1.0,0.072,0.014,58.0,0.0
6284,23.2,0.0,5.4,93.0,26.3,999.4,0.0,22.3,0.003,1.0,0.075,0.011,61.0,0.0
6285,23.1,0.6,8.8,89.0,25.0,999.8,0.0,22.3,0.002,0.9,0.066,0.013,60.0,0.0
6286,20.7,0.1,4.6,78.0,19.0,1000.1,0.0,19.3,0.004,0.9,0.056,0.021,42.0,0.0
6287,21.9,0.0,3.9,88.0,23.1,1000.7,0.0,19.6,0.004,1.0,0.06,0.017,47.0,0.0
6288,21.5,0.0,5.8,84.0,21.4,1001.2,0.0,19.2,0.003,1.0,0.058,0.01,64.0,0.0
6289,20.3,0.0,6.4,45.0,10.6,1002.0,0.0,16.7,0.003,0.7,0.038,0.01,62.0,0.0
6290,19.2,0.0,5.0,45.0,9.9,1002.5,0.0,15.4,0.003,0.5,0.032,0.008,38.0,0.0
6291,18.1,0.0,3.7,46.0,9.5,1002.9,0.0,14.8,0.002,0.4,0.029,0.009,27.0,0.0
6292,17.7,0.0,5.0,46.0,9.3,1003.0,0.0,13.9,0.002,0.4,0.026,0.01,21.0,0.0
6293,17.3,0.0,5.3,51.0,10.0,1003.0,0.0,13.7,0.002,0.4,0.019,0.016,24.0,0.0
6294,17.2,0.0,4.8,47.0,9.2,1003.5,0.0,13.3,0.003,0.4,0.009,0.027,23.0,0.0
6295,17.6,0.0,4.7,49.0,9.8,1003.9,0.5,13.5,0.003,0.5,0.014,0.022,21.0,0.0
6296,18.8,0.0,4.0,47.0,10.2,1004.1,1.0,14.4,0.003,0.4,0.023,0.015,21.0,0.0
6297,20.0,0.0,4.6,45.0,10.4,1004.4,1.0,17.3,0.003,0.4,0.024,0.015,20.0,0.0
6298,21.0,0.0,4.5,43.0,10.6,1005.2,1.0,23.0,0.002,0.4,0.025,0.014,17.0,0.0
6299,21.8,0.0,4.3,43.0,11.2,1005.2,1.0,27.6,0.002,0.4,0.028,0.013,17.0,0.0
6300,22.2,0.0,4.1,44.0,11.7,1005.5,1.0,30.5,0.002,0.4,0.03,0.012,21.0,0.0
6301,23.1,0.0,3.8,44.0,12.4,1005.0,1.0,32.4,0.002,0.4,0.032,0.013,14.0,0.0
6302,23.4,0.0,4.0,42.0,12.0,1004.3,1.0,33.2,0.002,0.4,0.031,0.013,18.0,0.0
6303,23.2,0.0,4.5,41.0,11.6,1003.9,1.0,32.1,0.002,0.4,0.031,0.014,17.0,0.0
6304,23.0,0.0,4.3,43.0,12.0,1003.9,1.0,29.3,0.002,0.5,0.032,0.015,16.0,0.0
6305,22.7,0.0,2.7,49.0,13.5,1004.1,1.0,24.5,0.003,0.5,0.031,0.018,15.0,0.0
6306,21.3,0.0,2.8,55.0,13.8,1004.2,1.0,20.6,0.002,0.5,0.02,0.026,17.0,0.0
6307,20.5,0.0,3.2,63.0,15.2,1004.3,0.4,18.8,0.002,0.5,0.014,0.032,20.0,0.0
6308,20.3,0.0,3.7,62.0,14.7,1005.0,0.0,17.9,0.002,0.6,0.013,0.032,22.0,0.0
6309,20.2,0.0,2.2,65.0,15.4,1005.6,0.0,17.3,0.003,0.7,0.006,0.04,20.0,0.0
6310,19.8,0.0,1.6,67.0,15.4,1005.6,0.0,16.8,0.002,0.7,0.001,0.042,21.0,0.0
6311,19.4,0.0,2.4,77.0,17.3,1005.8,0.0,16.6,0.003,0.7,0.001,0.038,24.0,0.0
6312,18.5,0.0,2.0,67.0,14.2,1005.8,0.0,16.0,0.003,0.7,0.004,0.034,24.0,0.0
6313,18.0,0.0,2.6,64.0,13.1,1006.0,0.0,15.5,0.003,0.7,0.001,0.034,23.0,0.0
6314,17.4,0.0,1.6,69.0,13.7,1006.0,0.0,15.1,0.003,0.7,0.001,0.031,21.0,0.0
6315,17.4,0.0,1.0,72.0,14.2,1006.1,0.0,14.8,0.003,0.7,0.001,0.03,25.0,0.0
6316,16.9,0.0,1.7,80.0,15.4,1006.0,0.0,14.5,0.003,0.7,0.001,0.03,24.0,0.0
6317,16.5,0.0,1.7,82.0,15.4,1006.0,0.0,14.3,0.003,0.7,0.001,0.031,19.0,0.0
6318,16.1,0.0,1.6,82.0,15.0,1006.1,0.0,14.1,0.003,0.8,0.001,0.034,24.0,0.0
6319,16.8,0.0,1.7,81.0,15.5,1006.5,0.3,14.4,0.003,0.9,0.002,0.037,27.0,0.0
6320,19.1,0.0,1.7,71.0,15.7,1007.0,1.0,15.9,0.003,0.7,0.007,0.03,33.0,0.0
6321,21.1,0.0,1.8,65.0,16.2,1007.2,1.0,19.3,0.003,0.7,0.016,0.025,32.0,0.0
6322,23.1,0.0,1.5,59.0,16.6,1007.4,1.0,24.9,0.003,0.6,0.028,0.021,31.0,0.0
6323,21.8,0.0,2.6,59.0,15.4,1007.1,0.8,24.3,0.002,0.6,0.038,0.021,0.0,0.0
6324,23.6,0.0,2.3,55.0,16.0,1006.5,1.0,29.2,0.002,0.6,0.034,0.025,0.0,0.0
6325,24.5,0.0,2.6,51.0,15.6,1006.0,1.0,33.1,0.003,0.6,0.05,0.025,28.0,0.0
6326,25.1,0.0,2.6,48.0,15.3,1005.5,1.0,33.4,0.004,0.6,0.057,0.028,35.0,0.0
6327,25.3,0.0,2.3,47.0,15.1,1005.1,1.0,32.6,0.004,0.6,0.063,0.032,37.0,0.0
6328,24.1,0.0,3.1,49.0,14.7,1004.8,1.0,29.5,0.004,0.6,0.065,0.033,47.0,0.0
6329,23.3,0.0,3.1,55.0,15.7,1004.7,1.0,25.0,0.005,0.7,0.052,0.04,43.0,0.0
6330,22.2,0.0,1.9,59.0,15.7,1004.8,1.0,21.7,0.005,0.7,0.033,0.05,42.0,0.0
6331,20.9,0.0,1.3,65.0,16.0,1004.7,0.1,19.6,0.004,0.8,0.012,0.066,41.0,0.0
6332,20.3,0.0,1.6,67.0,15.9,1005.1,0.0,18.5,0.005,0.9,0.01,0.067,46.0,0.0
6333,20.1,0.0,1.8,69.0,16.2,1005.5,0.0,17.8,0.004,1.0,0.002,0.07,53.0,0.0
6334,19.8,0.0,2.2,72.0,16.5,1005.6,0.0,17.3,0.003,1.0,0.004,0.064,60.0,0.0
6335,19.5,0.0,1.5,75.0,16.9,1005.3,0.0,16.8,0.003,1.0,0.001,0.06,53.0,0.0
6336,18.8,0.0,1.6,74.0,16.0,1005.1,0.0,16.3,0.003,1.1,0.001,0.056,47.0,0.0
6337,18.6,0.0,2.0,74.0,15.8,1005.0,0.0,15.9,0.003,1.0,0.001,0.052,44.0,0.0
6338,18.5,0.0,0.4,74.0,15.7,1005.0,0.0,15.8,0.003,1.0,0.001,0.048,47.0,0.0
6339,18.2,0.0,1.5,75.0,15.6,1004.8,0.0,16.1,0.002,1.0,0.001,0.046,46.0,0.0
6340,17.9,0.0,1.4,76.0,15.6,1004.4,0.0,15.6,0.003,1.0,0.001,0.045,42.0,0.0
6341,17.8,0.0,1.2,79.0,16.1,1004.3,0.0,15.2,0.003,1.0,0.001,0.048,45.0,0.0
6342,17.1,0.0,1.7,77.0,15.0,1004.5,0.0,14.9,0.003,1.1,0.001,0.05,46.0,0.0
6343,17.6,0.0,1.0,76.0,15.3,1004.9,0.1,15.2,0.003,1.1,0.002,0.054,42.0,0.0
6344,19.9,0.0,1.1,66.0,15.3,1005.1,1.0,16.7,0.003,0.9,0.007,0.049,42.0,0.0
6345,20.4,0.0,1.7,70.0,16.7,1005.5,1.0,19.1,0.003,0.8,0.015,0.044,37.0,0.0
6346,23.2,0.0,1.4,57.0,16.2,1005.3,1.0,24.3,0.004,0.8,0.02,0.041,41.0,0.0
6347,24.5,0.0,2.5,58.0,17.7,1005.3,1.0,28.8,0.005,0.8,0.047,0.03,38.0,0.0
6348,24.3,0.0,2.9,58.0,17.6,1005.2,1.0,29.5,0.004,0.7,0.067,0.017,42.0,0.0
6349,25.2,0.0,3.7,58.0,18.5,1005.0,1.0,34.5,0.006,0.7,0.069,0.017,34.0,0.0
6350,25.7,0.0,2.6,55.0,18.1,1004.4,1.0,34.9,0.006,0.7,0.068,0.017,32.0,0.0
6351,24.1,0.0,3.9,53.0,15.9,1003.8,1.0,33.4,0.005,0.7,0.057,0.019,29.0,0.0
6352,24.1,0.0,3.1,56.0,16.7,1003.4,1.0,30.8,0.004,0.7,0.055,0.019,24.0,0.0
6353,23.1,0.0,3.8,45.0,12.7,1003.5,1.0,25.3,0.003,0.6,0.051,0.022,25.0,0.0
6354,22.0,0.0,3.5,63.0,16.6,1003.6,1.0,21.6,0.003,0.6,0.03,0.042,22.0,0.0
6355,20.9,0.0,2.5,68.0,16.7,1004.1,0.3,19.6,0.004,0.7,0.028,0.045,28.0,0.0
6356,20.2,0.0,2.5,66.0,15.6,1004.5,0.0,18.4,0.003,0.7,0.021,0.048,31.0,0.0
6357,20.0,0.0,1.7,66.0,15.4,1005.4,0.0,17.7,0.003,0.7,0.02,0.043,27.0,0.0
6358,19.8,0.0,1.9,77.0,17.7,1005.4,0.0,17.4,0.003,0.7,0.011,0.051,25.0,0.0
6359,19.9,0.0,2.4,79.0,18.3,1005.7,0.0,17.3,0.003,0.9,0.001,0.055,30.0,0.0
6360,19.8,0.0,1.9,78.0,17.9,1005.9,0.0,17.1,0.003,0.8,0.002,0.05,34.0,0.0
6361,19.7,0.0,3.0,84.0,19.2,1005.6,0.0,17.2,0.004,0.9,0.002,0.046,37.0,0.0
6362,19.5,0.0,2.7,87.0,19.6,1005.8,0.0,17.4,0.003,0.8,0.009,0.035,43.0,0.0
6363,19.5,0.0,4.4,86.0,19.4,1005.9,0.0,18.5,0.003,0.7,0.015,0.028,47.0,0.0
6364,19.2,0.0,3.2,88.0,19.5,1006.1,0.0,18.2,0.003,0.7,0.023,0.02,49.0,0.0
6365,19.2,0.0,4.2,89.0,19.7,1006.0,0.0,17.9,0.003,0.7,0.02,0.025,46.0,0.0
6366,18.9,0.0,2.6,90.0,19.6,1006.5,0.0,17.6,0.003,0.7,0.01,0.036,43.0,0.0
6367,19.2,0.0,3.1,89.0,19.7,1006.9,0.0,18.0,0.003,0.7,0.008,0.038,44.0,0.0
6368,20.7,0.0,2.4,83.0,20.2,1007.4,0.2,19.6,0.003,0.7,0.017,0.032,45.0,0.0
6369,21.7,0.0,2.6,80.0,20.6,1007.8,1.0,21.4,0.004,0.7,0.02,0.031,43.0,0.0
6370,22.2,0.0,3.1,77.0,20.5,1008.2,0.7,23.8,0.005,0.7,0.024,0.03,46.0,0.0
6371,24.1,0.0,2.8,75.0,22.4,1008.2,1.0,28.1,0.004,0.7,0.041,0.022,49.0,0.0
6372,25.0,0.0,3.9,73.0,23.1,1007.8,1.0,31.5,0.004,0.7,0.047,0.016,44.0,0.0
6373,25.3,0.0,3.2,71.0,22.8,1007.5,1.0,31.8,0.004,0.7,0.052,0.015,48.0,0.0
6374,25.3,0.0,4.0,72.0,23.1,1007.1,1.0,34.8,0.003,0.7,0.053,0.014,54.0,0.0
6375,24.6,0.0,4.2,75.0,23.1,1006.7,1.0,33.2,0.003,0.7,0.055,0.014,51.0,0.0
6376,25.0,0.0,3.2,68.0,21.4,1006.8,1.0,31.8,0.003,0.7,0.054,0.015,60.0,0.0
6377,23.9,0.0,2.6,72.0,21.3,1006.8,1.0,26.7,0.003,0.7,0.046,0.019,57.0,0.0
6378,22.6,0.0,2.5,82.0,22.4,1007.0,1.0,23.0,0.003,0.7,0.036,0.025,55.0,0.0
6379,21.5,0.0,2.6,86.0,22.0,1007.3,0.1,21.2,0.004,0.8,0.026,0.03,45.0,0.0
6380,21.4,0.0,2.5,89.0,22.7,1007.7,0.0,20.6,0.004,0.8,0.018,0.034,45.0,0.0
6381,21.1,0.0,1.5,90.0,22.4,1007.8,0.0,19.9,0.003,0.9,0.009,0.041,48.0,0.0
6382,21.1,0.0,2.3,92.0,22.9,1007.8,0.0,19.8,0.003,0.9,0.005,0.039,52.0,0.0
6383,20.8,0.0,1.3,91.0,22.2,1007.7,0.0,19.3,0.004,0.9,0.002,0.038,51.0,0.0
6384,20.6,0.0,2.0,92.0,22.2,1007.7,0.0,18.8,0.003,0.9,0.001,0.036,49.0,0.0
6385,20.7,0.0,1.7,93.0,22.7,1007.3,0.0,19.3,0.003,0.9,0.002,0.032,49.0,0.0
6386,20.6,0.0,1.7,94.0,22.7,1007.2,0.0,19.1,0.002,0.9,0.005,0.029,51.0,0.0
6387,20.5,0.0,1.5,94.0,22.5,1007.0,0.0,19.7,0.002,0.9,0.011,0.023,49.0,0.0
6388,20.6,0.0,2.1,95.0,22.9,1007.0,0.0,19.4,0.002,0.8,0.016,0.018,52.0,0.0
6389,20.7,0.0,1.8,94.0,22.8,1007.0,0.0,19.9,0.002,0.8,0.009,0.023,53.0,0.0
6390,20.5,0.0,2.1,94.0,22.5,1007.1,0.0,19.5,0.002,0.9,0.004,0.029,57.0,0.0
6391,20.6,0.0,1.6,92.0,22.2,1007.5,0.0,19.9,0.002,0.9,0.004,0.029,58.0,0.0
6392,20.9,0.0,1.9,90.0,22.1,1007.9,0.0,21.0,0.003,0.9,0.015,0.024,62.0,0.0
6393,22.0,0.0,1.5,82.0,21.6,1007.9,0.0,23.8,0.002,0.8,0.024,0.02,64.0,0.0
6394,23.2,0.0,1.4,77.0,21.8,1008.1,0.7,26.5,0.003,0.8,0.034,0.019,61.0,0.0
6395,24.6,0.0,2.5,73.0,22.5,1007.7,0.9,30.4,0.004,0.9,0.049,0.016,67.0,0.0
6396,24.9,0.0,2.6,74.0,23.2,1007.4,1.0,31.0,0.003,0.8,0.062,0.012,69.0,0.0
6397,25.3,0.0,3.1,69.0,22.1,1006.6,0.9,32.5,0.003,0.9,0.066,0.012,64.0,0.0
6398,25.5,0.0,3.6,76.0,24.7,1005.8,1.0,32.9,0.003,0.9,0.066,0.012,62.0,0.0
6399,25.2,0.0,3.4,78.0,24.9,1005.1,1.0,33.0,0.002,0.9,0.065,0.013,54.0,0.0
6400,24.8,0.0,3.0,84.0,26.3,1006.1,1.0,30.3,0.002,0.9,0.062,0.014,56.0,0.0
6401,24.5,0.0,3.5,82.0,25.2,1006.4,0.5,27.5,0.003,0.9,0.055,0.018,51.0,0.0
6402,23.8,0.0,1.9,83.0,24.4,1006.1,0.0,24.4,0.003,0.9,0.05,0.019,51.0,0.0
6403,22.9,0.0,3.1,92.0,25.6,1007.7,0.0,22.8,0.003,0.9,0.048,0.015,54.0,0.0
6404,22.6,0.0,4.2,94.0,25.6,1008.2,0.0,22.4,0.003,0.8,0.047,0.012,49.0,0.0
6405,20.7,0.0,4.0,72.0,17.5,1008.5,0.0,20.4,0.002,0.7,0.044,0.013,43.0,0.0
6406,20.3,0.0,2.5,64.0,15.2,1007.9,0.0,19.2,0.002,0.7,0.029,0.023,31.0,0.0
6407,20.4,0.0,3.1,66.0,15.8,1006.9,0.0,18.7,0.002,0.8,0.02,0.029,31.0,0.0
6408,20.6,0.0,2.8,68.0,16.4,1006.2,0.0,18.4,0.002,0.8,0.02,0.028,32.0,0.0
6409,20.5,0.0,1.9,74.0,17.7,1006.8,0.0,18.3,0.01,0.9,0.01,0.033,33.0,0.0
6410,20.3,0.0,0.3,75.0,17.8,1007.1,0.0,18.1,0.004,0.9,0.003,0.035,42.0,0.0
6411,19.4,0.0,2.6,79.0,17.7,1007.4,0.0,17.7,0.002,0.8,0.018,0.021,38.0,0.0
6412,18.5,0.0,2.5,83.0,17.6,1007.6,0.0,17.4,0.002,0.7,0.028,0.014,36.0,0.0
6413,18.5,0.0,2.9,72.0,15.3,1007.3,0.0,17.1,0.002,0.7,0.02,0.021,32.0,0.0
6414,18.3,0.0,1.3,77.0,16.1,1007.5,0.0,16.8,0.002,0.8,0.003,0.038,34.0,0.0
6415,18.3,0.0,1.0,79.0,16.5,1007.8,0.0,17.1,0.002,0.9,0.003,0.038,40.0,0.0
6416,18.9,0.0,0.8,78.0,16.9,1008.2,0.7,18.6,0.002,0.9,0.006,0.036,44.0,0.0
6417,21.4,0.0,1.4,70.0,17.7,1008.2,1.0,21.7,0.002,0.9,0.012,0.035,48.0,0.0
6418,22.6,0.0,1.4,66.0,18.1,1008.0,1.0,26.3,0.002,0.8,0.025,0.03,51.0,0.0
6419,23.7,0.0,3.3,59.0,17.3,1007.9,1.0,29.7,0.002,0.8,0.032,0.033,38.0,0.0
6420,25.1,0.0,2.2,51.0,16.2,1007.0,1.0,32.7,0.002,0.7,0.04,0.03,31.0,0.0
6421,26.0,0.0,2.2,46.0,15.4,1006.3,1.0,34.8,0.002,0.7,0.044,0.032,30.0,0.0
6422,26.7,0.0,2.9,50.0,17.5,1006.1,1.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0
6423,26.9,0.0,2.7,55.0,19.4,1005.6,1.0,34.1,0.002,0.8,0.034,0.043,47.0,0.0
6424,27.0,0.0,2.3,50.0,17.7,1005.3,1.0,31.3,0.003,0.8,0.047,0.045,50.0,0.0
6425,26.1,0.0,3.4,59.0,19.9,1005.3,1.0,27.3,0.003,0.8,0.039,0.049,53.0,0.0
6426,24.8,0.0,2.6,61.0,19.0,1005.6,0.4,24.0,0.004,0.8,0.031,0.043,48.0,0.0
6427,23.5,0.0,2.9,70.0,20.2,1005.4,0.0,22.1,0.002,0.8,0.028,0.038,40.0,0.0
6428,23.0,0.0,2.4,76.0,21.3,1006.1,0.0,21.4,0.002,0.9,0.021,0.043,31.0,0.0
6429,23.0,0.0,2.5,72.0,20.1,1006.1,0.0,20.8,0.002,0.9,0.003,0.062,36.0,0.0
6430,22.8,0.0,1.8,68.0,18.8,1006.0,0.0,20.2,0.002,1.0,0.001,0.06,36.0,0.0
6431,22.5,0.0,2.0,70.0,19.0,1006.0,0.0,19.7,0.002,1.0,0.001,0.058,37.0,0.0
6432,22.2,0.0,1.8,69.0,18.4,1005.5,0.0,19.4,0.002,1.0,0.001,0.057,43.0,0.0
6433,22.3,0.0,2.9,65.0,17.4,1005.3,0.0,19.0,0.002,0.9,0.004,0.047,39.0,0.0
6434,22.0,0.0,3.4,68.0,17.9,1005.0,0.0,18.6,0.002,0.8,0.018,0.027,32.0,0.0
6435,21.6,0.0,2.9,69.0,17.7,1005.4,0.0,18.3,0.002,0.8,0.015,0.027,28.0,0.0
6436,21.2,0.0,2.6,70.0,17.6,1005.0,0.0,18.0,0.002,0.8,0.004,0.034,27.0,0.0
6437,20.8,0.0,2.3,72.0,17.6,1004.8,0.0,17.8,0.002,0.8,0.004,0.036,25.0,0.0
6438,20.6,0.0,3.1,73.0,17.6,1005.2,0.0,17.6,0.002,0.8,0.002,0.039,27.0,0.0
6439,20.4,0.0,2.7,75.0,17.9,1005.5,0.0,17.8,0.002,0.9,0.003,0.042,31.0,0.0
6440,21.5,0.0,2.0,69.0,17.6,1005.7,0.8,19.4,0.002,0.8,0.013,0.036,38.0,0.0
6441,23.5,0.0,2.2,59.0,17.0,1005.8,1.0,22.4,0.002,0.8,0.022,0.034,34.0,0.0
6442,25.4,0.0,2.8,56.0,18.1,1005.6,1.0,27.5,0.002,0.8,0.034,0.029,39.0,0.0
6443,26.7,0.0,1.7,56.0,19.5,1005.0,1.0,32.1,0.002,0.7,0.048,0.024,38.0,0.0
6444,27.9,0.0,2.3,50.0,18.8,1004.1,1.0,35.2,0.002,0.7,0.056,0.023,37.0,0.0
6445,28.5,0.0,1.9,45.0,17.5,1003.7,1.0,36.7,0.002,0.7,0.06,0.024,39.0,0.0
6446,28.1,0.0,2.5,52.0,19.7,1002.6,0.8,34.3,0.002,0.7,0.062,0.027,39.0,0.0
6447,27.4,0.0,2.3,52.0,18.9,1002.3,0.8,33.0,0.002,0.7,0.058,0.032,39.0,0.0
6448,26.8,0.0,3.0,57.0,20.0,1002.3,0.3,29.0,0.003,0.8,0.061,0.041,45.0,0.0
6449,25.8,0.0,2.8,66.0,21.8,1002.3,0.0,26.3,0.004,0.9,0.064,0.044,53.0,0.0
6450,24.5,0.0,2.7,72.0,22.1,1002.1,0.0,24.4,0.003,0.9,0.066,0.043,66.0,0.0
6451,24.6,0.0,2.6,73.0,22.5,1002.4,0.0,23.4,0.003,0.9,0.056,0.043,66.0,0.0
6452,24.1,0.0,2.4,77.0,23.1,1002.6,0.0,22.9,0.003,0.9,0.055,0.036,71.0,0.0
6453,24.0,0.0,2.4,73.0,21.7,1002.7,0.0,22.4,0.004,0.9,0.042,0.038,62.0,0.0
6454,23.7,0.0,1.6,78.0,22.8,1002.3,0.0,22.1,0.002,0.9,0.024,0.048,59.0,0.0
6455,23.6,0.0,1.2,78.0,22.7,1001.8,0.0,22.0,0.002,1.0,0.002,0.064,57.0,0.0
6456,23.3,0.0,2.1,81.0,23.1,1001.8,0.0,21.8,0.002,1.0,0.002,0.061,62.0,0.0
6457,23.0,0.0,2.0,87.0,24.4,1001.4,0.0,21.8,0.003,1.0,0.013,0.042,66.0,0.0
6458,22.4,0.0,2.4,85.0,22.9,1001.4,0.0,21.4,0.003,0.8,0.051,0.014,64.0,0.0
6459,21.6,0.0,3.0,81.0,20.8,1001.2,0.0,20.8,0.003,0.8,0.055,0.013,48.0,0.0
6460,21.4,0.0,2.7,68.0,17.3,1000.8,0.0,20.2,0.004,0.7,0.036,0.018,38.0,0.0
6461,20.5,0.0,3.1,66.0,15.9,1000.3,0.0,19.7,0.003,0.7,0.019,0.028,31.0,0.0
6462,20.1,0.0,2.2,66.0,15.5,1000.2,0.0,19.4,0.002,0.6,0.01,0.039,25.0,0.0
6463,19.9,0.0,1.8,62.0,14.3,1000.2,0.0,19.6,0.002,0.7,0.004,0.045,23.0,0.0
6464,20.1,0.0,0.9,61.0,14.3,1000.4,0.0,20.3,0.002,0.7,0.008,0.042,24.0,0.0
6465,20.8,0.0,1.4,71.0,17.4,1000.4,0.0,22.5,0.002,0.7,0.02,0.035,28.0,0.0
6466,21.0,0.0,2.5,76.0,18.9,1000.3,0.0,22.5,0.003,0.8,0.018,0.041,20.0,0.0
6467,21.4,0.0,1.4,74.0,18.8,999.6,0.0,24.1,0.004,0.8,0.027,0.035,33.0,0.0
6468,21.9,0.0,3.0,76.0,19.9,999.5,0.0,25.9,0.003,0.8,0.042,0.021,46.0,0.0
6469,22.5,0.0,2.0,76.0,20.6,998.4,0.0,26.1,0.003,0.8,0.05,0.017,47.0,0.0
6470,23.9,0.0,3.8,68.0,20.1,997.9,0.8,29.6,0.003,0.8,0.054,0.014,52.0,0.0
6471,24.4,0.0,3.8,63.0,19.1,997.1,0.3,28.5,0.003,0.8,0.049,0.017,47.0,0.0
6472,23.9,0.0,4.6,66.0,19.5,997.1,0.0,25.3,0.002,0.8,0.04,0.019,41.0,0.0
6473,22.8,0.0,4.9,73.0,20.1,997.5,0.0,23.9,0.002,0.8,0.027,0.024,38.0,0.0
6474,22.5,0.0,4.3,75.0,20.4,998.0,0.2,22.6,0.002,0.8,0.024,0.021,45.0,0.0
6475,21.6,0.0,5.3,74.0,19.0,998.7,0.0,20.4,0.003,0.8,0.022,0.019,45.0,0.0
6476,21.3,0.0,3.0,75.0,18.9,999.5,0.0,19.6,0.002,0.7,0.019,0.02,38.0,0.0
6477,20.9,0.0,3.5,73.0,17.9,999.8,0.0,19.1,0.002,0.6,0.019,0.017,27.0,0.0
6478,20.2,0.0,3.4,75.0,17.7,1000.1,0.0,18.9,0.002,0.6,0.017,0.017,13.0,0.0
6479,19.5,0.0,3.4,76.0,17.2,1000.5,0.0,18.4,0.003,0.6,0.017,0.016,12.0,0.0
6480,19.0,0.0,3.9,75.0,16.4,1000.7,0.0,18.1,0.003,0.6,0.02,0.013,10.0,0.0
6481,18.8,0.0,3.4,76.0,16.4,1000.8,0.0,18.0,0.002,0.5,0.023,0.01,9.0,0.0
6482,18.5,0.0,3.3,76.0,16.1,1001.0,0.0,17.7,0.002,0.5,0.024,0.01,7.0,0.0
6483,18.3,0.0,3.7,77.0,16.1,1001.0,0.0,17.6,0.002,0.5,0.024,0.009,8.0,0.0
6484,18.3,0.0,4.4,76.0,15.9,1001.3,0.0,17.4,0.002,0.5,0.026,0.008,6.0,0.0
6485,17.8,0.0,4.1,78.0,15.9,1001.5,0.0,16.7,0.002,0.5,0.021,0.012,4.0,0.0
6486,16.8,0.0,2.2,74.0,14.1,1001.7,0.0,15.5,0.002,0.6,0.015,0.016,6.0,0.0
6487,16.5,0.0,3.1,67.0,12.5,1002.4,0.2,15.0,0.002,0.6,0.014,0.019,12.0,0.0
6488,17.1,0.0,3.1,55.0,10.6,1002.6,1.0,15.7,0.002,0.6,0.018,0.019,22.0,0.0
6489,18.6,0.0,4.3,46.0,9.8,1002.9,1.0,18.0,0.002,0.5,0.022,0.02,22.0,0.0
6490,19.7,0.0,4.9,31.0,7.1,1003.1,1.0,23.2,0.003,0.5,0.031,0.019,19.0,0.0
6491,20.7,0.0,4.3,34.0,8.2,1002.8,1.0,28.2,0.003,0.5,0.035,0.016,25.0,0.0
6492,21.6,0.0,3.6,41.0,10.5,1002.4,1.0,30.0,0.003,0.5,0.039,0.013,21.0,0.0
6493,22.1,0.0,4.8,38.0,10.1,1001.9,1.0,33.9,0.002,0.6,0.045,0.014,19.0,0.0
6494,22.2,0.0,5.7,42.0,11.2,1001.5,1.0,34.1,0.003,0.7,0.052,0.013,22.0,0.0
6495,21.8,0.0,6.7,52.0,13.5,1001.2,1.0,32.3,0.003,0.7,0.049,0.014,32.0,0.0
